average	sd	ratio	ava	avb	cumsum	p
Fung_ASV4077	1.44283186765119e-05	5.34942397437803e-05	0.269717239568574	0.000293789294318115	0.00264410364886303	0.969226208437631	0.054
Fung_ASV3465	1.44283186765119e-05	6.88465718164933e-05	0.209572071576342	0.00176273576590869	0.00117515717727246	0.969241616667885	0.481
Fung_ASV2251	1.44283186765119e-05	5.34942397437792e-05	0.269717239568579	0.000293789294318115	0.00264410364886304	0.969257024898139	0.058
Fung_ASV3301	1.44283186765119e-05	6.45748311017007e-05	0.223435639402422	0.0020565250602268	0.000881367882954345	0.969272433128393	0.507
Fung_ASV3118	1.43630321666634e-05	6.14022771251949e-05	0.233916930106325	0.00117515717727246	0.00176273576590869	0.969287771638148	0.495
Fung_ASV2217	1.43630321666634e-05	6.74026337813018e-05	0.213093040448041	0.00146894647159058	0.00146894647159058	0.969303110147903	0.498
Fung_ASV3215	1.43630321666634e-05	6.74026337813018e-05	0.21309304044804	0.00146894647159058	0.00146894647159057	0.969318448657657	0.48
Fung_ASV2491	1.43630321666634e-05	5.81147599528364e-05	0.247149470776785	0.00146894647159057	0.00146894647159057	0.969333787167412	0.512
Fung_ASV3405	1.42977456568149e-05	5.47258492726512e-05	0.261261284143472	0.00117515717727246	0.00176273576590869	0.969349055956669	0.262
Fung_ASV3308	1.42324591469665e-05	4.92629728834442e-05	0.288907841202364	0.000881367882954345	0.0020565250602268	0.969364255025426	0.246
Fung_ASV2476	1.42324591469665e-05	4.06158510082947e-05	0.350416371777114	0.0020565250602268	0.000881367882954345	0.969379454094183	0.115
Fung_ASV1608	1.32205182443152e-05	7.83570407753966e-05	0.168721510070941	0.00264410364886304	0	0.969393572495208	0.001
Fung_ASV2477	1.32205182443152e-05	5.67921785845199e-05	0.232787657980756	0.00264410364886304	0	0.969407690896232	0.001
Fung_ASV1624	1.32205182443152e-05	8.77166582095473e-05	0.150718444069456	0.00264410364886304	0	0.969421809297257	0.001
Fung_ASV1956	1.32205182443152e-05	8.77166582095473e-05	0.150718444069456	0.00264410364886304	0	0.969435927698281	0.001
Fung_ASV1975	1.32205182443152e-05	8.77166582095473e-05	0.150718444069456	0.00264410364886304	0	0.969450046099306	0.001
Fung_ASV2203	1.32205182443152e-05	6.17109909701362e-05	0.214232797699085	0.00264410364886304	0	0.96946416450033	0.001
Fung_ASV1222	1.32205182443152e-05	8.77166582095481e-05	0.150718444069454	0.00264410364886304	0	0.969478282901354	0.001
Fung_ASV2062	1.32205182443152e-05	8.77166582095481e-05	0.150718444069454	0.00264410364886304	0	0.969492401302379	0.001
Fung_ASV2098	1.32205182443152e-05	8.77166582095481e-05	0.150718444069454	0.00264410364886304	0	0.969506519703403	0.001
Fung_ASV2238	1.32205182443152e-05	8.77166582095481e-05	0.150718444069454	0.00264410364886304	0	0.969520638104428	0.001
Fung_ASV2331	1.32205182443152e-05	6.17109909701362e-05	0.214232797699085	0.00264410364886304	0	0.969534756505452	0.001
Fung_ASV3772	1.32205182443152e-05	6.17109909701362e-05	0.214232797699085	0.00264410364886304	0	0.969548874906477	0.001
Fung_ASV2538	1.32205182443152e-05	5.50550021553833e-05	0.240132916660372	0.00264410364886304	0	0.969562993307501	0.001
Fung_ASV2678	1.32205182443152e-05	5.32611957834454e-05	0.248220454870531	0.00264410364886304	0	0.969577111708525	0.001
Fung_ASV3077	1.32205182443152e-05	6.17109909701362e-05	0.214232797699085	0.00264410364886304	0	0.96959123010955	0.001
Fung_ASV3638	1.32205182443152e-05	7.83570407753966e-05	0.168721510070941	0	0.00264410364886303	0.969605348510574	0.001
Fung_ASV4400	1.32205182443152e-05	5.50550021553832e-05	0.240132916660372	0.00264410364886304	0	0.969619466911599	0.001
Fung_ASV2738	1.32205182443152e-05	5.1404831390014e-05	0.2571843518756	0.00264410364886304	0	0.969633585312623	0.001
Fung_ASV2282	1.32205182443152e-05	6.17109909701362e-05	0.214232797699085	0.00264410364886304	0	0.969647703713648	0.001
Fung_ASV2961	1.32205182443152e-05	7.05268468230127e-05	0.187453697986699	0.00264410364886304	0	0.969661822114672	0.001
Fung_ASV2168	1.32205182443152e-05	8.77166582095482e-05	0.150718444069454	0.00264410364886304	0	0.969675940515697	0.001
Fung_ASV2366	1.32205182443152e-05	8.77166582095482e-05	0.150718444069454	0.00264410364886304	0	0.969690058916721	0.001
Fung_ASV2710	1.32205182443152e-05	8.77166582095482e-05	0.150718444069454	0.00264410364886304	0	0.969704177317745	0.001
Fung_ASV2810	1.32205182443152e-05	8.77166582095482e-05	0.150718444069454	0.00264410364886304	0	0.96971829571877	0.001
Fung_ASV4630	1.32205182443152e-05	7.05268468230127e-05	0.187453697986699	0	0.00264410364886304	0.969732414119794	0.001
Fung_ASV3849	1.32205182443152e-05	6.17109909701362e-05	0.214232797699085	0.00264410364886304	0	0.969746532520819	0.001
Fung_ASV4186	1.32205182443152e-05	7.05268468230127e-05	0.187453697986699	0.00264410364886303	0	0.969760650921843	0.001
Fung_ASV4898	1.32205182443152e-05	7.05268468230127e-05	0.187453697986699	0	0.00264410364886304	0.969774769322868	0.001
Fung_ASV3742	1.32205182443152e-05	7.05268468230127e-05	0.187453697986699	0.00264410364886304	0	0.969788887723892	0.001
Fung_ASV3814	1.32205182443152e-05	6.17109909701363e-05	0.214232797699084	0.00264410364886304	0	0.969803006124917	0.001
Fung_ASV4609	1.32205182443152e-05	5.1404831390014e-05	0.257184351875599	0	0.00264410364886303	0.969817124525941	0.001
Fung_ASV2987	1.32205182443152e-05	7.83570407753966e-05	0.168721510070941	0	0.00264410364886303	0.969831242926965	0.001
Fung_ASV4238	1.32205182443152e-05	6.17109909701362e-05	0.214232797699084	0	0.00264410364886303	0.96984536132799	0.001
Fung_ASV3075	1.32205182443152e-05	7.83570407753964e-05	0.168721510070941	0.00264410364886304	0	0.969859479729014	0.001
Fung_ASV3447	1.32205182443152e-05	5.50550021553835e-05	0.24013291666037	0.00264410364886303	0	0.969873598130039	0.001
Fung_ASV2140	1.32205182443152e-05	6.17109909701362e-05	0.214232797699084	0	0.00264410364886304	0.969887716531063	0.001
Fung_ASV3495	1.32205182443152e-05	7.83570407753966e-05	0.168721510070941	0	0.00264410364886304	0.969901834932088	0.001
Fung_ASV2969	1.32205182443152e-05	8.77166582095483e-05	0.150718444069454	0.00264410364886304	0	0.969915953333112	0.001
Fung_ASV3309	1.32205182443152e-05	6.17109909701362e-05	0.214232797699084	0	0.00264410364886303	0.969930071734137	0.001
Fung_ASV3437	1.32205182443152e-05	8.77166582095491e-05	0.150718444069452	0.00264410364886304	0	0.969944190135161	0.001
Fung_ASV4111	1.32205182443152e-05	8.77166582095483e-05	0.150718444069454	0.00264410364886304	0	0.969958308536185	0.001
Fung_ASV4291	1.32205182443152e-05	8.77166582095464e-05	0.150718444069457	0	0.00264410364886303	0.96997242693721	0.001
Fung_ASV4438	1.32205182443152e-05	8.77166582095483e-05	0.150718444069454	0.00264410364886304	0	0.969986545338234	0.001
Fung_ASV4439	1.32205182443152e-05	8.77166582095483e-05	0.150718444069454	0.00264410364886304	0	0.970000663739259	0.001
Fung_ASV4528	1.32205182443152e-05	8.77166582095468e-05	0.150718444069456	0	0.00264410364886303	0.970014782140283	0.001
Fung_ASV4792	1.32205182443152e-05	8.77166582095483e-05	0.150718444069454	0.00264410364886304	0	0.970028900541308	0.001
Fung_ASV3860	1.32205182443152e-05	7.05268468230127e-05	0.187453697986699	0	0.00264410364886304	0.970043018942332	0.001
Fung_ASV3935	1.32205182443152e-05	6.17109909701362e-05	0.214232797699084	0	0.00264410364886304	0.970057137343357	0.001
Fung_ASV1872	1.32205182443152e-05	8.77166582095484e-05	0.150718444069454	0	0.00264410364886304	0.970071255744381	0.001
Fung_ASV2072	1.32205182443152e-05	8.77166582095421e-05	0.150718444069464	0.00264410364886303	0	0.970085374145406	0.001
Fung_ASV2347	1.32205182443152e-05	8.77166582095421e-05	0.150718444069464	0.00264410364886303	0	0.97009949254643	0.001
Fung_ASV2556	1.32205182443152e-05	8.77166582095421e-05	0.150718444069464	0.00264410364886303	0	0.970113610947454	0.001
Fung_ASV2751	1.32205182443152e-05	8.77166582095501e-05	0.150718444069451	0	0.00264410364886303	0.970127729348479	0.001
Fung_ASV2848	1.32205182443152e-05	8.77166582095484e-05	0.150718444069454	0	0.00264410364886304	0.970141847749503	0.001
Fung_ASV3010	1.32205182443152e-05	5.1404831390014e-05	0.257184351875599	0	0.00264410364886304	0.970155966150528	0.001
Fung_ASV3033	1.32205182443152e-05	8.77166582095472e-05	0.150718444069456	0	0.00264410364886304	0.970170084551552	0.001
Fung_ASV3243	1.32205182443152e-05	8.77166582095506e-05	0.15071844406945	0	0.00264410364886303	0.970184202952577	0.001
Fung_ASV3294	1.32205182443152e-05	7.05268468230127e-05	0.187453697986699	0	0.00264410364886303	0.970198321353601	0.001
Fung_ASV3522	1.32205182443152e-05	8.77166582095506e-05	0.15071844406945	0	0.00264410364886303	0.970212439754625	0.001
Fung_ASV3640	1.32205182443152e-05	8.77166582095502e-05	0.15071844406945	0	0.00264410364886303	0.97022655815565	0.001
Fung_ASV3702	1.32205182443152e-05	5.14048313900139e-05	0.2571843518756	0.00264410364886304	0	0.970240676556674	0.001
Fung_ASV3712	1.32205182443152e-05	7.83570407753966e-05	0.168721510070941	0	0.00264410364886303	0.970254794957699	0.001
Fung_ASV3995	1.32205182443152e-05	8.77166582095474e-05	0.150718444069455	0.00264410364886304	0	0.970268913358723	0.001
Fung_ASV4139	1.32205182443152e-05	8.77166582095502e-05	0.15071844406945	0	0.00264410364886303	0.970283031759748	0.001
Fung_ASV4241	1.32205182443152e-05	8.77166582095502e-05	0.15071844406945	0	0.00264410364886303	0.970297150160772	0.001
Fung_ASV4534	1.32205182443152e-05	8.77166582095474e-05	0.150718444069455	0.00264410364886304	0	0.970311268561797	0.001
Fung_ASV4538	1.32205182443152e-05	8.77166582095474e-05	0.150718444069455	0.00264410364886304	0	0.970325386962821	0.001
Fung_ASV4539	1.32205182443152e-05	8.77166582095474e-05	0.150718444069455	0.00264410364886304	0	0.970339505363846	0.001
Fung_ASV4766	1.32205182443152e-05	8.77166582095472e-05	0.150718444069456	0	0.00264410364886304	0.97035362376487	0.001
Fung_ASV4878	1.32205182443152e-05	8.77166582095446e-05	0.15071844406946	0.00264410364886303	0	0.970367742165894	0.001
Fung_ASV4901	1.32205182443152e-05	8.77166582095472e-05	0.150718444069456	0	0.00264410364886304	0.970381860566919	0.001
Fung_ASV4910	1.32205182443152e-05	8.77166582095474e-05	0.150718444069455	0.00264410364886304	0	0.970395978967943	0.001
Fung_ASV4915	1.32205182443152e-05	8.77166582095475e-05	0.150718444069455	0.00264410364886304	0	0.970410097368968	0.001
Fung_ASV5261	1.32205182443152e-05	7.05268468230126e-05	0.187453697986699	0.00264410364886303	0	0.970424215769992	0.001
Fung_ASV2283	1.32205182443152e-05	5.1404831390014e-05	0.257184351875599	0	0.00264410364886304	0.970438334171017	0.001
Fung_ASV3084	1.32205182443152e-05	5.67921785845198e-05	0.232787657980756	0.00264410364886303	0	0.970452452572041	0.001
Fung_ASV2521	1.32205182443152e-05	6.47830454564288e-05	0.204073737984531	0	0.00264410364886303	0.970466570973066	0.001
Fung_ASV2900	1.32205182443152e-05	8.77166582095506e-05	0.15071844406945	0	0.00264410364886303	0.97048068937409	0.001
Fung_ASV2935	1.32205182443152e-05	8.77166582095499e-05	0.150718444069451	0	0.00264410364886303	0.970494807775114	0.001
Fung_ASV3152	1.32205182443152e-05	5.67921785845198e-05	0.232787657980756	0.00264410364886303	0	0.970508926176139	0.001
Fung_ASV3333	1.32205182443152e-05	7.83570407753964e-05	0.168721510070941	0.00264410364886303	0	0.970523044577163	0.001
Fung_ASV3340	1.32205182443152e-05	6.17109909701361e-05	0.214232797699084	0.00264410364886303	0	0.970537162978188	0.001
Fung_ASV3341	1.32205182443152e-05	8.77166582095506e-05	0.15071844406945	0	0.00264410364886303	0.970551281379212	0.001
Fung_ASV3383	1.32205182443152e-05	8.77166582095506e-05	0.15071844406945	0	0.00264410364886303	0.970565399780237	0.001
Fung_ASV3591	1.32205182443152e-05	8.77166582095506e-05	0.15071844406945	0	0.00264410364886303	0.970579518181261	0.001
Fung_ASV3650	1.32205182443152e-05	8.77166582095436e-05	0.150718444069462	0	0.00264410364886303	0.970593636582285	0.001
Fung_ASV3734	1.32205182443152e-05	8.77166582095435e-05	0.150718444069462	0	0.00264410364886303	0.97060775498331	0.001
Fung_ASV3802	1.32205182443152e-05	7.05268468230126e-05	0.187453697986699	0.00264410364886303	0	0.970621873384334	0.001
Fung_ASV3807	1.32205182443152e-05	8.77166582095506e-05	0.15071844406945	0	0.00264410364886303	0.970635991785359	0.001
Fung_ASV3868	1.32205182443152e-05	7.83570407753964e-05	0.168721510070941	0.00264410364886303	0	0.970650110186383	0.001
Fung_ASV3895	1.32205182443152e-05	6.47830454564287e-05	0.204073737984531	0.00264410364886303	0	0.970664228587408	0.001
Fung_ASV3906	1.32205182443152e-05	8.77166582095466e-05	0.150718444069457	0	0.00264410364886303	0.970678346988432	0.001
Fung_ASV3954	1.32205182443152e-05	8.77166582095506e-05	0.15071844406945	0	0.00264410364886303	0.970692465389457	0.001
Fung_ASV3973	1.32205182443152e-05	8.77166582095438e-05	0.150718444069461	0	0.00264410364886303	0.970706583790481	0.001
Fung_ASV4057	1.32205182443152e-05	6.47830454564288e-05	0.204073737984531	0	0.00264410364886303	0.970720702191506	0.001
Fung_ASV4061	1.32205182443152e-05	8.77166582095438e-05	0.150718444069461	0	0.00264410364886303	0.97073482059253	0.001
Fung_ASV4200	1.32205182443152e-05	8.77166582095462e-05	0.150718444069457	0	0.00264410364886303	0.970748938993554	0.001
Fung_ASV4270	1.32205182443152e-05	8.77166582095438e-05	0.150718444069461	0	0.00264410364886303	0.970763057394579	0.001
Fung_ASV4293	1.32205182443152e-05	8.77166582095466e-05	0.150718444069457	0	0.00264410364886303	0.970777175795603	0.001
Fung_ASV4295	1.32205182443152e-05	8.77166582095466e-05	0.150718444069457	0	0.00264410364886303	0.970791294196628	0.001
Fung_ASV4297	1.32205182443152e-05	8.77166582095469e-05	0.150718444069456	0	0.00264410364886303	0.970805412597652	0.001
Fung_ASV4387	1.32205182443152e-05	8.77166582095439e-05	0.150718444069461	0	0.00264410364886303	0.970819530998677	0.001
Fung_ASV4499	1.32205182443152e-05	8.77166582095433e-05	0.150718444069462	0	0.00264410364886303	0.970833649399701	0.001
Fung_ASV4523	1.32205182443152e-05	8.77166582095462e-05	0.150718444069457	0	0.00264410364886303	0.970847767800726	0.001
Fung_ASV4581	1.32205182443152e-05	7.83570407753964e-05	0.168721510070941	0.00264410364886303	0	0.97086188620175	0.001
Fung_ASV4863	1.32205182443152e-05	6.47830454564288e-05	0.204073737984531	0	0.00264410364886304	0.970876004602774	0.001
Fung_ASV5004	1.32205182443152e-05	8.77166582095438e-05	0.150718444069461	0	0.00264410364886303	0.970890123003799	0.001
Fung_ASV5331	1.32205182443152e-05	8.77166582095433e-05	0.150718444069462	0	0.00264410364886303	0.970904241404823	0.001
Fung_ASV5332	1.32205182443152e-05	8.77166582095433e-05	0.150718444069462	0	0.00264410364886303	0.970918359805848	0.001
Fung_ASV5344	1.32205182443152e-05	8.77166582095443e-05	0.150718444069461	0	0.00264410364886303	0.970932478206872	0.001
Fung_ASV5525	1.32205182443152e-05	8.77166582095435e-05	0.150718444069462	0	0.00264410364886303	0.970946596607897	0.001
Fung_ASV6123	1.32205182443152e-05	8.77166582095486e-05	0.150718444069453	0	0.00264410364886304	0.970960715008921	0.001
Fung_ASV2185	1.32205182443152e-05	4.53823956187365e-05	0.29131380272171	0	0.00264410364886303	0.970974833409946	0.001
Fung_ASV2669	1.32205182443152e-05	6.47830454564289e-05	0.20407373798453	0.00264410364886304	0	0.97098895181097	0.001
Fung_ASV2886	1.32205182443152e-05	8.77166582095496e-05	0.150718444069451	0.00264410364886303	0	0.971003070211994	0.001
Fung_ASV2892	1.32205182443152e-05	8.77166582095503e-05	0.15071844406945	0.00264410364886303	0	0.971017188613019	0.001
Fung_ASV2903	1.32205182443152e-05	8.77166582095421e-05	0.150718444069464	0.00264410364886303	0	0.971031307014043	0.001
Fung_ASV3085	1.32205182443152e-05	8.77166582095496e-05	0.150718444069451	0.00264410364886303	0	0.971045425415068	0.001
Fung_ASV3153	1.32205182443152e-05	8.77166582095503e-05	0.15071844406945	0.00264410364886303	0	0.971059543816092	0.001
Fung_ASV3280	1.32205182443152e-05	8.77166582095492e-05	0.150718444069452	0.00264410364886303	0	0.971073662217117	0.001
Fung_ASV3388	1.32205182443152e-05	8.77166582095506e-05	0.15071844406945	0	0.00264410364886303	0.971087780618141	0.001
Fung_ASV3449	1.32205182443152e-05	8.77166582095421e-05	0.150718444069464	0.00264410364886303	0	0.971101899019166	0.001
Fung_ASV3515	1.32205182443152e-05	6.47830454564287e-05	0.204073737984531	0.00264410364886303	0	0.97111601742019	0.001
Fung_ASV3566	1.32205182443152e-05	8.77166582095492e-05	0.150718444069452	0.00264410364886303	0	0.971130135821214	0.001
Fung_ASV3631	1.32205182443152e-05	8.77166582095492e-05	0.150718444069452	0.00264410364886303	0	0.971144254222239	0.001
Fung_ASV3713	1.32205182443152e-05	8.77166582095503e-05	0.15071844406945	0.00264410364886303	0	0.971158372623263	0.001
Fung_ASV3833	1.32205182443152e-05	8.77166582095456e-05	0.150718444069458	0.00264410364886303	0	0.971172491024288	0.001
Fung_ASV3867	1.32205182443152e-05	7.05268468230126e-05	0.187453697986699	0.00264410364886303	0	0.971186609425312	0.001
Fung_ASV3900	1.32205182443152e-05	8.77166582095457e-05	0.150718444069458	0.00264410364886304	0	0.971200727826337	0.001
Fung_ASV3977	1.32205182443152e-05	8.77166582095449e-05	0.15071844406946	0.00264410364886303	0	0.971214846227361	0.001
Fung_ASV3981	1.32205182443152e-05	8.77166582095454e-05	0.150718444069459	0.00264410364886303	0	0.971228964628385	0.001
Fung_ASV4074	1.32205182443152e-05	8.77166582095457e-05	0.150718444069458	0.00264410364886304	0	0.97124308302941	0.001
Fung_ASV4260	1.32205182443152e-05	8.77166582095506e-05	0.15071844406945	0	0.00264410364886303	0.971257201430434	0.001
Fung_ASV4323	1.32205182443152e-05	8.77166582095487e-05	0.150718444069453	0	0.00264410364886304	0.971271319831459	0.001
Fung_ASV4412	1.32205182443152e-05	8.7716658209547e-05	0.150718444069456	0	0.00264410364886304	0.971285438232483	0.001
Fung_ASV4568	1.32205182443152e-05	7.05268468230126e-05	0.187453697986699	0.00264410364886303	0	0.971299556633508	0.001
Fung_ASV4637	1.32205182443152e-05	8.7716658209547e-05	0.150718444069456	0	0.00264410364886304	0.971313675034532	0.001
Fung_ASV4751	1.32205182443152e-05	8.77166582095454e-05	0.150718444069459	0.00264410364886303	0	0.971327793435557	0.001
Fung_ASV4752	1.32205182443152e-05	8.77166582095454e-05	0.150718444069459	0.00264410364886303	0	0.971341911836581	0.001
Fung_ASV4754	1.32205182443152e-05	8.77166582095454e-05	0.150718444069459	0.00264410364886303	0	0.971356030237606	0.001
Fung_ASV4935	1.32205182443152e-05	8.77166582095487e-05	0.150718444069453	0	0.00264410364886304	0.97137014863863	0.001
Fung_ASV5048	1.32205182443152e-05	8.7716658209547e-05	0.150718444069456	0	0.00264410364886304	0.971384267039654	0.001
Fung_ASV5192	1.32205182443152e-05	8.77166582095456e-05	0.150718444069458	0.00264410364886303	0	0.971398385440679	0.001
Fung_ASV2660	1.32205182443152e-05	8.77166582095493e-05	0.150718444069452	0.00264410364886303	0	0.971412503841703	0.001
Fung_ASV2887	1.32205182443152e-05	8.77166582095498e-05	0.150718444069451	0.00264410364886303	0	0.971426622242728	0.001
Fung_ASV2893	1.32205182443152e-05	8.77166582095503e-05	0.15071844406945	0.00264410364886303	0	0.971440740643752	0.001
Fung_ASV2979	1.32205182443152e-05	8.77166582095495e-05	0.150718444069452	0.00264410364886303	0	0.971454859044777	0.001
Fung_ASV2986	1.32205182443152e-05	4.53823956187365e-05	0.29131380272171	0	0.00264410364886303	0.971468977445801	0.001
Fung_ASV3196	1.32205182443152e-05	8.77166582095503e-05	0.15071844406945	0.00264410364886303	0	0.971483095846826	0.001
Fung_ASV3378	1.32205182443152e-05	8.77166582095503e-05	0.15071844406945	0.00264410364886303	0	0.97149721424785	0.001
Fung_ASV3569	1.32205182443152e-05	8.77166582095495e-05	0.150718444069452	0.00264410364886303	0	0.971511332648874	0.001
Fung_ASV3583	1.32205182443152e-05	6.47830454564287e-05	0.204073737984531	0.00264410364886303	0	0.971525451049899	0.001
Fung_ASV3651	1.32205182443152e-05	8.7716658209546e-05	0.150718444069458	0	0.00264410364886303	0.971539569450923	0.001
Fung_ASV3717	1.32205182443152e-05	8.77166582095503e-05	0.15071844406945	0.00264410364886303	0	0.971553687851948	0.001
Fung_ASV3799	1.32205182443152e-05	8.77166582095503e-05	0.15071844406945	0.00264410364886303	0	0.971567806252972	0.001
Fung_ASV3966	1.32205182443152e-05	8.77166582095422e-05	0.150718444069464	0.00264410364886303	0	0.971581924653997	0.001
Fung_ASV4122	1.32205182443152e-05	8.77166582095494e-05	0.150718444069452	0.00264410364886303	0	0.971596043055021	0.001
Fung_ASV4148	1.32205182443152e-05	8.77166582095504e-05	0.15071844406945	0.00264410364886303	0	0.971610161456046	0.001
Fung_ASV4243	1.32205182443152e-05	7.05268468230126e-05	0.187453697986699	0.00264410364886303	0	0.97162427985707	0.001
Fung_ASV4309	1.32205182443152e-05	8.77166582095478e-05	0.150718444069454	0.00264410364886304	0	0.971638398258094	0.001
Fung_ASV4428	1.32205182443152e-05	8.77166582095477e-05	0.150718444069455	0.00264410364886304	0	0.971652516659119	0.001
Fung_ASV4698	1.32205182443152e-05	8.77166582095505e-05	0.15071844406945	0	0.00264410364886303	0.971666635060143	0.001
Fung_ASV4724	1.32205182443152e-05	8.77166582095422e-05	0.150718444069464	0.00264410364886303	0	0.971680753461168	0.001
Fung_ASV4775	1.32205182443152e-05	6.17109909701362e-05	0.214232797699084	0	0.00264410364886304	0.971694871862192	0.001
Fung_ASV4778	1.32205182443152e-05	8.77166582095477e-05	0.150718444069455	0.00264410364886304	0	0.971708990263217	0.001
Fung_ASV5070	1.32205182443152e-05	8.77166582095477e-05	0.150718444069455	0.00264410364886304	0	0.971723108664241	0.001
Fung_ASV5142	1.32205182443152e-05	8.77166582095421e-05	0.150718444069464	0.00264410364886303	0	0.971737227065266	0.001
Fung_ASV5178	1.32205182443152e-05	8.77166582095447e-05	0.15071844406946	0.00264410364886303	0	0.97175134546629	0.001
Fung_ASV5193	1.32205182443152e-05	6.47830454564287e-05	0.204073737984531	0.00264410364886304	0	0.971765463867314	0.001
Fung_ASV5333	1.32205182443152e-05	6.47830454564288e-05	0.204073737984531	0	0.00264410364886303	0.971779582268339	0.001
Fung_ASV5428	1.32205182443152e-05	8.77166582095489e-05	0.150718444069453	0	0.00264410364886304	0.971793700669363	0.001
Fung_ASV5513	1.32205182443152e-05	8.77166582095422e-05	0.150718444069464	0.00264410364886303	0	0.971807819070388	0.001
Fung_ASV5514	1.32205182443152e-05	8.77166582095422e-05	0.150718444069464	0.00264410364886303	0	0.971821937471412	0.001
Fung_ASV2932	1.32205182443152e-05	8.77166582095496e-05	0.150718444069451	0.00264410364886303	0	0.971836055872437	0.001
Fung_ASV2965	1.32205182443152e-05	7.05268468230127e-05	0.187453697986699	0.00264410364886304	0	0.971850174273461	0.001
Fung_ASV3054	1.32205182443152e-05	8.77166582095504e-05	0.15071844406945	0.00264410364886303	0	0.971864292674486	0.001
Fung_ASV3086	1.32205182443152e-05	8.77166582095496e-05	0.150718444069451	0.00264410364886303	0	0.97187841107551	0.001
Fung_ASV3248	1.32205182443152e-05	8.77166582095505e-05	0.15071844406945	0.00264410364886303	0	0.971892529476534	0.001
Fung_ASV3321	1.32205182443152e-05	8.77166582095475e-05	0.150718444069455	0.00264410364886304	0	0.971906647877559	0.001
Fung_ASV3609	1.32205182443152e-05	8.77166582095452e-05	0.150718444069459	0.00264410364886303	0	0.971920766278583	0.001
Fung_ASV3705	1.32205182443152e-05	8.77166582095493e-05	0.150718444069452	0.00264410364886303	0	0.971934884679608	0.001
Fung_ASV3872	1.32205182443152e-05	8.77166582095496e-05	0.150718444069451	0.00264410364886303	0	0.971949003080632	0.001
Fung_ASV3944	1.32205182443152e-05	8.77166582095503e-05	0.15071844406945	0.00264410364886303	0	0.971963121481657	0.001
Fung_ASV4000	1.32205182443152e-05	8.77166582095475e-05	0.150718444069455	0.00264410364886304	0	0.971977239882681	0.001
Fung_ASV4125	1.32205182443152e-05	8.77166582095496e-05	0.150718444069451	0.00264410364886303	0	0.971991358283706	0.001
Fung_ASV4130	1.32205182443152e-05	8.77166582095496e-05	0.150718444069451	0.00264410364886303	0	0.97200547668473	0.001
Fung_ASV4193	1.32205182443152e-05	8.77166582095452e-05	0.150718444069459	0.00264410364886303	0	0.972019595085754	0.001
Fung_ASV4195	1.32205182443152e-05	6.47830454564287e-05	0.204073737984531	0.00264410364886303	0	0.972033713486779	0.001
Fung_ASV4196	1.32205182443152e-05	8.77166582095458e-05	0.150718444069458	0.00264410364886304	0	0.972047831887803	0.001
Fung_ASV4199	1.32205182443152e-05	8.77166582095458e-05	0.150718444069458	0.00264410364886304	0	0.972061950288828	0.001
Fung_ASV4249	1.32205182443152e-05	8.77166582095505e-05	0.15071844406945	0.00264410364886303	0	0.972076068689852	0.001
Fung_ASV4308	1.32205182443152e-05	8.77166582095475e-05	0.150718444069455	0.00264410364886304	0	0.972090187090877	0.001
Fung_ASV4380	1.32205182443152e-05	8.7716658209542e-05	0.150718444069464	0.00264410364886303	0	0.972104305491901	0.001
Fung_ASV4382	1.32205182443152e-05	8.7716658209542e-05	0.150718444069464	0.00264410364886303	0	0.972118423892926	0.001
Fung_ASV4403	1.32205182443152e-05	8.77166582095458e-05	0.150718444069458	0.00264410364886304	0	0.97213254229395	0.001
Fung_ASV4494	1.32205182443152e-05	8.7716658209542e-05	0.150718444069464	0.00264410364886303	0	0.972146660694974	0.001
Fung_ASV4512	1.32205182443152e-05	8.77166582095452e-05	0.150718444069459	0.00264410364886303	0	0.972160779095999	0.001
Fung_ASV4854	1.32205182443152e-05	8.7716658209542e-05	0.150718444069464	0.00264410364886303	0	0.972174897497023	0.001
Fung_ASV4997	1.32205182443152e-05	8.77166582095426e-05	0.150718444069463	0.00264410364886303	0	0.972189015898048	0.001
Fung_ASV5221	1.32205182443152e-05	6.47830454564287e-05	0.204073737984531	0.00264410364886304	0	0.972203134299072	0.001
Fung_ASV4188	1.32205182443152e-05	6.47830454564287e-05	0.204073737984531	0.00264410364886304	0	0.972217252700097	0.001
Fung_ASV4890	1.32205182443152e-05	6.17109909701362e-05	0.214232797699084	0	0.00264410364886303	0.972231371101121	0.001
Fung_ASV6263	1.32205182443152e-05	8.77166582095428e-05	0.150718444069463	0.00264410364886303	0	0.972245489502146	0.001
Fung_ASV6264	1.32205182443152e-05	8.77166582095428e-05	0.150718444069463	0.00264410364886303	0	0.97225960790317	0.001
Fung_ASV4276	1.32205182443152e-05	7.05268468230128e-05	0.187453697986698	0	0.00264410364886303	0.972273726304195	0.001
Fung_ASV2945	1.32205182443152e-05	5.679217858452e-05	0.232787657980755	0.00264410364886303	0	0.972287844705219	0.001
Fung_ASV4176	1.32205182443152e-05	6.17109909701363e-05	0.214232797699084	0	0.00264410364886303	0.972301963106243	0.001
Fung_ASV4398	1.32205182443152e-05	7.05268468230127e-05	0.187453697986699	0.00264410364886303	0	0.972316081507268	0.001
Fung_ASV5167	1.32205182443152e-05	6.17109909701363e-05	0.214232797699083	0	0.00264410364886303	0.972330199908292	0.001
