pathway	K01	K02	K03	K04	K05	K06	K07	K08	K09	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K20	K21	K22	K23	K24	K25	K26	K27	K28	K29	K30	K31	K32	K33	K34	K35	K36	K37	K38	K39	K40	K41	K42	K43	K44	K45	K46	K47	K48	K49	K50	K51	K52	K53	K54	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	M13	M14	M15	M16	M17	M18	M19	M20	M21	M22	M23	M24	M25	M26	M27	M28	M29	M30	M31	M32	M33	M34	M35	M36
PWY-5840	184.61702127659575	191.10638297872342	157.53191489361703	262.12765957446805	151.7659574468085	170.12765957446808	164.82978723404256	98.57446808510637	116.80851063829786	317.0851063829787	251.9787234042553	320.9787234042553	326.9742127659574	286.3191489361702	397.531914893617	253.56404255319148	269.468085106383	343.731914893617	141.8295744680851	120.23404255319149	91.0	223.40446808510637	254.5744680851064	145.38297872340425	140.22788353863382	141.10638297872342	165.7659574468085	234.87212765957446	173.59574468085106	184.36170212765958	248.48936170212767	242.3404255319149	166.04255319148936	115.61702127659574	189.95744680851064	207.0	324.3404255319149	294.17021276595744	303.1466965285554	531.3829787234042	538.026875699888	533.531914893617	1800.7998656215004	666.9421276595745	766.268085106383	187.91489361702128	482.9292982687987	230.39340425531913	250.0214893617021	259.3072690978139	196.0231267345051	367.81914893617017	549.5330347144456	414.0347144456887	330.7402015677491	308.94042553191485	278.16685330347144	253.89787234042552	282.48936170212767	269.04255319148933	224.00425531914894	279.8	247.34468085106383	201.70212765957447	251.61510638297872	202.10191489361702	202.9276595744681	249.79999999999998	215.19808510638296	241.98723404255318	359.1534042553191	425.32787234042553	259.96	422.17184007481876	264.45106382978724	307.1541881298992	286.010078387458	372.0723404255319	181.8595744680851	256.13617021276593	255.3976595744681	264.98744680851064	297.72340425531917	296.7702127659574	245.39574468085107	244.61702127659572	356.9914893617021	280.1297872340425	275.18297872340423	249.6212765957447
PWY-5845	0.0	0.0	0.0	6.127659574468085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.952936170212766	2.553191489361702	0.0	0.33	0.0	5.7957446808510635	0.17	0.0	0.0	2.83	0.0	4.595744680851063	1.5	5.106382978723404	12.76595744680851	4.17	11.234042553191488	0.0	0.0	3.0638297872340425	0.0	5.106382978723404	5.531914893617021	6.127659574468085	4.2	4.531914893617021	1.2	0.0	9.702127659574467	5.106382978723404	0.6	0.0	6.6	0.0	8.96352583586626	1.67	0.83	1.0	0.0	4.585106382978723	2.553191489361702	16.795744680851065	0.0	3.5999999999999996	6.0	9.6	6.0	6.0	5.004255319148936	13.02127659574468	3.5999999999999996	0.0	1.53	3.57	4.8	17.8	0.4321276595744681	1.2	16.43	14.03	6.0	1.8171428571428572	3.5999999999999996	0.9299999999999999	0.0	21.24255319148936	1.2	16.2	11.87	14.030000000000001	2.8085106382978724	11.6	10.799999999999999	0.0	4.8	11.299999999999999	4.8	12.153191489361701
PWY-5850	0.0	0.0	0.0	6.127659574468085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.952936170212766	2.553191489361702	0.0	0.33	0.0	5.7957446808510635	0.17	0.0	0.0	2.83	0.0	4.595744680851063	1.5	5.106382978723404	12.76595744680851	4.17	11.234042553191488	0.0	0.0	3.0638297872340425	0.0	5.106382978723404	5.531914893617021	6.127659574468085	0.0	1.5319148936170213	0.0	0.0	9.702127659574467	5.106382978723404	0.0	0.0	1.7999999999999998	0.0	8.96352583586626	1.67	0.83	1.0	0.0	4.585106382978723	2.553191489361702	12.595744680851062	0.0	3.5999999999999996	6.0	9.6	6.0	6.0	5.004255319148936	11.82127659574468	3.5999999999999996	0.0	1.53	3.57	4.8	17.8	0.4321276595744681	1.2	16.43	14.03	6.0	1.8171428571428572	3.5999999999999996	0.33	0.0	21.24255319148936	1.2	16.2	11.27	14.030000000000001	2.8085106382978724	11.6	10.799999999999999	0.0	4.8	11.299999999999999	4.8	12.153191489361701
PWY-5855	2030.4093711843711	1583.5814102564102	1644.3568223443224	1402.3307844932845	1315.5259462759464	1725.8631410256412	1258.8067002442003	1848.0011752136752	1267.509625097125	1503.345238095238	2360.2884126984127	2082.0375	1358.8922466422466	1470.7137820512821	1826.45	2126.49942002442	2451.7972222222224	1560.8032203907205	1770.4027777777778	1862.172619047619	1688.2672008547008	2194.9075396825397	2308.9236874236876	3302.4061965811966	1515.3156898656898	2141.3103327228328	1430.3375610500611	2293.5379273504273	2421.681355311355	2040.082722832723	2327.039880952381	2010.6667735042736	1972.970238095238	2160.7733974358976	1984.5633394383394	1786.0556166056167	2092.6846764346765	2058.4400946275946	2065.489880952381	1412.012561050061	1353.351221001221	1409.8170482295482	1202.0017857142857	1251.6049603174604	1528.3867063492064	2260.4208333333336	1855.467445054945	2175.057081807082	2270.5295177045177	2289.1301556776557	2152.0458241758242	1532.0865201465201	1357.6898931623932	1618.0946550671551	1722.7964385614387	1324.7181637806639	1591.13192002442	1541.844377844378	1731.7070346320347	1648.3135317460317	1548.060225885226	1613.926623931624	1528.2339285714286	693.9781746031746	1073.8029832594307	1166.4859126984127	1702.853492063492	1377.2617200051411	1066.1476343101344	1578.9703571428572	1755.4555870445345	1916.4931288156288	1635.1168292697641	1675.6779090354091	1802.9876587301587	1636.5594030969032	1759.2016580158972	1558.6872124614517	1505.1135282953762	1896.6594444444445	1599.9190323565324	1651.660747863248	1009.2014285714286	1529.965750915751	1713.8091666666667	1212.6273412698413	1395.9959523809523	1448.6558913308913	1395.9842063492065	1618.3415598290599
PWY-5856	2030.4093711843711	1583.5814102564102	1644.3568223443224	1402.3307844932845	1315.5259462759464	1725.8631410256412	1258.8067002442003	1848.0011752136752	1267.509625097125	1503.345238095238	2360.2884126984127	2082.0375	1358.8922466422466	1470.7137820512821	1826.45	2126.49942002442	2451.7972222222224	1560.8032203907205	1770.4027777777778	1862.172619047619	1688.2672008547008	2194.9075396825397	2308.9236874236876	3302.4061965811966	1515.3156898656898	2141.3103327228328	1430.3375610500611	2293.5379273504273	2421.681355311355	2040.082722832723	2327.039880952381	2010.6667735042736	1972.970238095238	2160.7733974358976	1984.5633394383394	1786.0556166056167	2092.6846764346765	2058.4400946275946	2065.489880952381	1412.012561050061	1353.351221001221	1409.8170482295482	1202.0017857142857	1251.6049603174604	1528.3867063492064	2260.4208333333336	1855.467445054945	2175.057081807082	2270.5295177045177	2289.1301556776557	2152.0458241758242	1532.0865201465201	1357.6898931623932	1618.0946550671551	1722.7964385614387	1324.7181637806639	1591.13192002442	1541.844377844378	1731.7070346320347	1648.3135317460317	1548.060225885226	1613.926623931624	1528.2339285714286	693.9781746031746	1073.8029832594307	1166.4859126984127	1702.853492063492	1377.2617200051411	1066.1476343101344	1578.9703571428572	1755.4555870445345	1916.4931288156288	1635.1168292697641	1675.6779090354091	1802.9876587301587	1636.5594030969032	1759.2016580158972	1558.6872124614517	1505.1135282953762	1896.6594444444445	1599.9190323565324	1651.660747863248	1009.2014285714286	1529.965750915751	1713.8091666666667	1212.6273412698413	1395.9959523809523	1448.6558913308913	1395.9842063492065	1618.3415598290599
PWY-5857	2030.4093711843711	1583.5814102564102	1644.3568223443224	1402.3307844932845	1315.5259462759464	1725.8631410256412	1258.8067002442003	1848.0011752136752	1267.509625097125	1503.345238095238	2360.2884126984127	2082.0375	1358.8922466422466	1470.7137820512821	1826.45	2126.49942002442	2451.7972222222224	1560.8032203907205	1770.4027777777778	1862.172619047619	1688.2672008547008	2194.9075396825397	2308.9236874236876	3302.4061965811966	1515.3156898656898	2141.3103327228328	1430.3375610500611	2293.5379273504273	2421.681355311355	2040.082722832723	2327.039880952381	2010.6667735042736	1972.970238095238	2160.7733974358976	1984.5633394383394	1786.0556166056167	2092.6846764346765	2058.4400946275946	2065.489880952381	1412.012561050061	1353.351221001221	1409.8170482295482	1202.0017857142857	1251.6049603174604	1528.3867063492064	2260.4208333333336	1855.467445054945	2175.057081807082	2270.5295177045177	2289.1301556776557	2152.0458241758242	1532.0865201465201	1357.6898931623932	1618.0946550671551	1722.7964385614387	1324.7181637806639	1591.13192002442	1541.844377844378	1731.7070346320347	1648.3135317460317	1548.060225885226	1613.926623931624	1528.2339285714286	693.9781746031746	1073.8029832594307	1166.4859126984127	1702.853492063492	1377.2617200051411	1066.1476343101344	1578.9703571428572	1755.4555870445345	1916.4931288156288	1635.1168292697641	1675.6779090354091	1802.9876587301587	1636.5594030969032	1759.2016580158972	1558.6872124614517	1505.1135282953762	1896.6594444444445	1599.9190323565324	1651.660747863248	1009.2014285714286	1529.965750915751	1713.8091666666667	1212.6273412698413	1395.9959523809523	1448.6558913308913	1395.9842063492065	1618.3415598290599
PWY-5860	0.0	0.0	0.0	6.193548387096774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.895806451612903	2.5806451612903225	0.0	0.33	0.0	5.64516129032258	0.17	0.0	0.0	2.83	0.0	4.64516129032258	1.5	5.161290322580645	12.903225806451612	4.17	11.35483870967742	0.0	0.0	3.096774193548387	0.0	5.161290322580645	5.548387096774194	6.193548387096774	0.0	1.5483870967741935	0.0	0.0	9.806451612903226	5.161290322580645	0.0	0.0	1.5	0.0	8.161290322580644	1.67	0.83	1.0	0.0	4.629032258064516	2.5806451612903225	11.64516129032258	0.0	4.0	6.666666666666666	10.666666666666666	6.666666666666666	6.666666666666666	5.5397849462365585	13.032258064516128	4.0	0.0	1.6633333333333333	3.8366666666666664	5.333333333333333	19.666666666666664	0.4332258064516129	1.3333333333333333	18.16333333333333	15.496666666666666	6.666666666666666	1.9594202898550723	4.0	0.33	0.0	23.397849462365592	1.3333333333333333	17.5	12.336666666666666	15.496666666666666	3.0795698924731183	12.666666666666666	12.0	0.0	5.333333333333333	12.5	5.333333333333333	13.247311827956988
PWY-5861	107.0	37.0	65.0	48.193548387096776	119.0	89.0	55.0	131.0	50.0	43.0	55.0	75.0	40.895806451612906	39.58064516129032	23.0	93.33	71.0	57.64516129032258	92.17	112.0	75.0	111.83	71.0	131.64516129032256	44.5	101.16129032258064	96.90322580645162	75.17	83.35483870967742	88.0	61.0	59.096774193548384	82.0	87.16129032258064	87.54838709677419	71.19354838709677	79.0	85.54838709677419	113.0	44.0	48.806451612903224	40.16129032258065	39.0	55.0	32.5	50.0	50.16129032258065	71.67	68.83	55.0	80.0	52.62903225806451	67.58064516129032	47.64516129032258	12.0	9.0	19.666666666666664	14.666666666666666	18.666666666666664	6.666666666666666	20.53978494623656	36.03225806451613	14.0	2.0	4.663333333333333	3.8366666666666664	12.333333333333332	32.666666666666664	0.4332258064516129	7.333333333333333	34.16333333333333	28.496666666666666	17.666666666666664	10.959420289855071	12.0	27.33	13.0	42.39784946236559	7.333333333333333	35.17	19.336666666666666	33.49666666666666	4.079569892473118	18.666666666666664	20.0	4.0	11.333333333333332	24.5	8.333333333333332	18.247311827956988
PWY-5862	0.0	0.0	0.0	6.193548387096774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.895806451612903	2.5806451612903225	0.0	0.33	0.0	5.64516129032258	0.17	0.0	0.0	2.83	0.0	4.64516129032258	1.5	5.161290322580645	12.903225806451612	4.17	11.35483870967742	0.0	0.0	3.096774193548387	0.0	5.161290322580645	5.548387096774194	6.193548387096774	3.5	4.048387096774194	1.0	0.0	9.806451612903226	5.161290322580645	0.5	0.0	5.5	0.0	8.161290322580644	1.67	0.83	1.0	0.0	4.629032258064516	2.5806451612903225	15.14516129032258	0.0	4.0	6.666666666666666	10.666666666666666	6.666666666666666	6.666666666666666	5.5397849462365585	14.032258064516128	4.0	0.0	1.6633333333333333	3.8366666666666664	5.333333333333333	19.666666666666664	0.4332258064516129	1.3333333333333333	18.16333333333333	15.496666666666666	6.666666666666666	1.9594202898550723	4.0	0.8300000000000001	0.0	23.397849462365592	1.3333333333333333	17.5	12.836666666666666	15.496666666666666	3.0795698924731183	12.666666666666666	12.0	0.0	5.333333333333333	12.5	5.333333333333333	13.247311827956988
PWY-5863	291.0	225.0	222.0	308.03414634146344	270.0	261.0731707317073	219.0	229.0	166.0	356.0	304.0	392.0	356.13666666666666	319.6666666666667	413.0	344.33	338.0	390.8	233.17000000000002	238.0	166.0	331.83	325.0	278.1170731707317	181.9	237.33333333333334	250.33333333333334	304.17	244.73333333333335	271.0	307.0	296.2	247.0	196.33333333333331	263.8666666666667	270.4	398.5	371.1	413.93333333333334	570.0	570.1333333333333	561.3333333333333	1800.0733333333333	714.11	792.5	234.0	516.2	296.67	314.16333333333336	309.26666666666665	273.1333333333333	411.76666666666665	604.2666666666667	446.3666666666667	326.73333333333335	311.0	277.3333333333333	253.1951219512195	286.5609756097561	267.0	225.21333333333334	286.06666666666666	249.0	202.66666666666666	253.06333333333333	200.97	203.73333333333335	254.4	213.43666666666667	240.0	357.83	421.83	263.44	418.43454545454546	262.0	314.9633333333333	283.26666666666665	376.6	181.0	263.17	253.17000000000002	272.49666666666667	296.76	299.3333333333333	249.86666666666667	245.13333333333333	363.6	282.5	275.0	245.66666666666666
PWY-5896	0.0	0.0	0.0	6.127659574468085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.952936170212766	2.553191489361702	0.0	0.33	0.0	5.7957446808510635	0.17	0.0	0.0	2.83	0.0	4.595744680851063	1.5	5.106382978723404	12.76595744680851	4.17	11.234042553191488	0.0	0.0	3.0638297872340425	0.0	5.106382978723404	5.531914893617021	6.127659574468085	0.0	1.5319148936170213	0.0	0.0	9.702127659574467	5.106382978723404	0.0	0.0	1.7999999999999998	0.0	8.96352583586626	1.67	0.83	1.0	0.0	4.585106382978723	2.553191489361702	12.595744680851062	0.0	3.5999999999999996	6.0	9.6	6.0	6.0	5.004255319148936	11.82127659574468	3.5999999999999996	0.0	1.53	3.57	4.8	17.8	0.4321276595744681	1.2	16.43	14.03	6.0	1.8171428571428572	3.5999999999999996	0.33	0.0	21.24255319148936	1.2	16.2	11.27	14.030000000000001	2.8085106382978724	11.6	10.799999999999999	0.0	4.8	11.299999999999999	4.8	12.153191489361701
PWY-5897	291.0	225.0	222.0	302.9512195121951	270.0	258.4390243902439	219.0	229.0	166.0	356.0	304.0	392.0	355.97473170731706	319.5609756097561	413.0	344.33	338.0	390.809756097561	233.17000000000002	232.0	166.0	331.83	325.0	272.5121951219512	182.91176470588235	237.1219512195122	249.8048780487805	304.17	244.2682926829268	271.0	307.0	296.0731707317073	247.0	196.1219512195122	263.5365853658536	270.1463414634146	399.2	371.5365853658536	415.2294117647059	570.0	570.9964131994261	561.1219512195122	1799.029956958393	714.11	793.6	234.0	515.9790940766551	296.67	313.9519512195122	309.2015781922525	273.0487804878049	411.5975609756098	604.4139167862267	449.309756097561	327.3235294117647	311.6	279.1764705882353	253.77073170731708	285.3658536585366	268.0	226.00487804878048	288.0243902439024	249.6	202.2439024390244	252.79829268292684	200.86268292682928	203.43414634146342	256.9463414634146	213.43243902439025	240.2	360.43	424.03	264.44	419.59967213114754	262.6	315.4005882352941	283.94117647058823	376.8829268292683	181.2	265.87	254.87	273.63975609756096	295.66341463414636	300.06341463414634	250.48292682926828	243.14634146341464	360.21463414634144	284.3	275.8	247.1609756097561
PWY-5898	291.0	225.0	222.0	302.9512195121951	270.0	258.4390243902439	219.0	229.0	166.0	356.0	304.0	392.0	355.97473170731706	319.5609756097561	413.0	344.33	338.0	390.809756097561	233.17000000000002	232.0	166.0	331.83	325.0	272.5121951219512	182.91176470588235	237.1219512195122	249.8048780487805	304.17	244.2682926829268	271.0	307.0	296.0731707317073	247.0	196.1219512195122	263.5365853658536	270.1463414634146	399.2	371.5365853658536	415.2294117647059	570.0	570.9964131994261	561.1219512195122	1799.029956958393	714.11	793.6	234.0	515.9790940766551	296.67	313.9519512195122	309.2015781922525	273.0487804878049	411.5975609756098	604.4139167862267	449.309756097561	327.3235294117647	311.6	279.1764705882353	253.77073170731708	285.3658536585366	268.0	226.00487804878048	288.0243902439024	249.6	202.2439024390244	252.79829268292684	200.86268292682928	203.43414634146342	256.9463414634146	213.43243902439025	240.2	360.43	424.03	264.44	419.59967213114754	262.6	315.4005882352941	283.94117647058823	376.8829268292683	181.2	265.87	254.87	273.63975609756096	295.66341463414636	300.06341463414634	250.48292682926828	243.14634146341464	360.21463414634144	284.3	275.8	247.1609756097561
PWY-5899	291.0	225.0	222.0	302.9512195121951	270.0	258.4390243902439	219.0	229.0	166.0	356.0	304.0	392.0	355.97473170731706	319.5609756097561	413.0	344.33	338.0	390.809756097561	233.17000000000002	232.0	166.0	331.83	325.0	272.5121951219512	182.91176470588235	237.1219512195122	249.8048780487805	304.17	244.2682926829268	271.0	307.0	296.0731707317073	247.0	196.1219512195122	263.5365853658536	270.1463414634146	399.2	371.5365853658536	415.2294117647059	570.0	570.9964131994261	561.1219512195122	1799.029956958393	714.11	793.6	234.0	515.9790940766551	296.67	313.9519512195122	309.2015781922525	273.0487804878049	411.5975609756098	604.4139167862267	449.309756097561	327.3235294117647	311.6	279.1764705882353	253.77073170731708	285.3658536585366	268.0	226.00487804878048	288.0243902439024	249.6	202.2439024390244	252.79829268292684	200.86268292682928	203.43414634146342	256.9463414634146	213.43243902439025	240.2	360.43	424.03	264.44	419.59967213114754	262.6	315.4005882352941	283.94117647058823	376.8829268292683	181.2	265.87	254.87	273.63975609756096	295.66341463414636	300.06341463414634	250.48292682926828	243.14634146341464	360.21463414634144	284.3	275.8	247.1609756097561
PWY-5910	67.34692874692875	41.511056511056516	70.57305223111675	66.6109217722121	43.84570024570024	46.82789886660854	62.50742648807165	93.85700245700247	66.204914004914	49.29203455655069	89.8034398034398	79.17779186811445	16.572972972972973	53.415233415233416	18.021621621621623	58.34339383371642	66.31498771498772	47.947420147420154	62.40737100737101	59.47027027027028	39.27567567567567	33.296251089799476	30.905318221447253	56.58378378378379	28.66608544027899	42.44917175239756	26.54612031386225	73.41572481572481	60.57690417690418	77.60491400491401	86.95014662756599	74.94551795196956	0.0	28.832432432432437	65.90810810810811	66.13071253071254	116.45863517476421	106.70168819846239	95.69379408734248	98.66578425933265	124.98203713244037	83.01031941031941	80.63528869778871	88.75198541650155	78.89434889434891	15.546294681778551	29.17739557739558	30.13602282634541	37.310073710073716	23.550368550368553	18.37837837837838	51.71267337718951	31.34865657446303	68.5995085995086	96.26731339489962	68.0685808874908	71.05113954079472	47.985749385749386	67.35921375921377	59.62016327177618	43.547174447174456	57.09982207913243	37.00245700245701	27.78869778869779	15.98362144124102	26.80444938820912	53.964777680906714	46.017893755824794	10.217262423714036	57.22973765554411	56.974853850715924	45.132661187833605	36.73773087350674	44.53971625584529	33.68501228501229	60.763636363636365	49.8835697867956	55.314665580738996	30.059237536656894	30.249021435228332	54.978313332039704	41.09682229504254	17.520969245107175	46.13494874184529	35.32523224002646	6.12972972972973	10.097297297297299	37.44380242311277	34.12678132678133	25.626467847157503
PWY-5913	5466.448470185728	5382.188128054741	5041.26233519169	4594.206079781009	4277.958001675744	4338.808197179165	4381.106130428711	5068.755226964686	4655.841041109428	5690.611359447004	6355.402108644044	6266.47573313783	5448.579054881488	5930.95515075345	6303.3142508029605	6303.95735274403	6926.364513336126	5904.196558278017	5568.942721698863	5548.2004451399325	5951.340682742305	6443.52585596222	6418.720622045886	6709.297251183467	5524.727145611963	6328.179429032288	5879.41966417667	5918.770043036143	6083.137370199693	5466.049337103756	6359.02577293674	5349.290837237054	5268.5032062561095	6083.504618641378	5712.7063503812615	5543.711403562224	6427.8161990034	6095.1594022389545	6722.42216938659	6150.087476888702	6299.637631514136	6224.9856698912035	6848.837356052642	6404.964189567254	6529.996244814642	4577.9368677559	4960.367569776265	4543.393117339207	4794.425097088753	4721.834835850163	4685.263903279266	5639.812104318946	5714.979264381757	5738.955695350937	6609.367800434701	6106.158258721226	6000.3197957017055	6569.287964540902	6764.853940466407	6753.611509726832	6036.699016232659	6084.205021155532	5863.219168127454	3476.568949867337	4367.270920983568	4416.42821271281	5654.356885138654	4759.7436446596175	4301.660374564228	5360.639562848183	5541.070006947389	5829.4015586415735	6641.432955742999	7064.186546609046	6905.135190097043	6373.875876538126	6876.381847857281	6605.782920772056	6247.763095657031	6102.144294560019	5791.406469147083	5295.325850040425	4913.6758085761985	5594.264816117286	5777.439667537672	4840.673302390875	5487.653046356278	5279.972003300351	4943.838693349728	5625.444220843926
PWY-5918	4342.1023968095105	3367.6329022204586	3613.2855846735015	3220.6616412285643	3875.6852957402753	3964.103286240017	3118.8022741191726	4596.702952071262	2916.6743748558606	3200.5922119274665	3904.5068355364233	3774.3673466959513	3089.632348241421	3342.974465392569	3646.154477774716	3923.924171501013	4695.653352815879	3077.8012708592664	3643.9075728177813	4481.795315132841	4027.1405671040347	4422.043141802148	4372.98827601524	5631.284705234144	3538.7505133544596	4535.748963359671	3904.568937326668	4242.5088962933805	4051.0628997952704	3893.3953501176225	4094.5711244444815	3876.476195485467	3751.046765545013	4371.295450257718	4248.426647305764	4084.8082827262715	4258.877529862722	4419.396062128909	4741.085804828072	3733.8958793373336	3556.42038503815	3224.609700797803	3017.201724415333	3643.3798587274005	3676.2572534952083	2916.851975219071	2801.013407748559	2940.769976863876	3192.8523271631398	3056.1631812520463	2916.872596118464	3473.686578135217	3189.255960669516	3316.340642356987	3590.4823995246775	3084.939253723345	3453.3679512172625	3226.26562937513	3327.921716407339	3615.456525005101	3299.815315363058	3470.9256017447397	3185.9780367527537	2850.6512634005794	2906.0743593043658	3193.2560570810438	4013.539177838459	3531.424007193552	3125.6364255370268	3628.744420544117	3627.833396252962	3999.360850704375	3651.584190773501	3897.0897385760577	3764.849348197337	3761.205448825084	3603.9990047839406	3752.2216326952994	3354.1269039119243	3875.6019703072247	3234.35941226545	3687.1700544999276	3278.5373339772755	3815.030410716386	3836.3654262004616	3330.102617576558	3723.466989789929	3182.707840266773	2934.3590248629457	3798.9721255994737
PWY-5920	784.3709359605912	639.087356321839	674.0597701149425	637.1781609195402	582.3287356321839	519.8252873563218	479.25632183908044	729.5993431855501	532.8724137931034	509.848275862069	992.6931703239289	893.6919540229885	508.8137931034483	562.6942528735632	722.3118077324974	900.3206896551724	948.8448275862069	682.8983579638752	786.6344827586207	681.6655172413793	588.0919540229885	804.0611954022988	1079.562591431557	1077.4689655172415	628.9145615763547	895.5361773399014	622.4546798029556	803.9423197492163	987.9465442603373	895.510459770115	1009.3532019704434	759.5121510673234	887.2494252873563	712.2980295566502	772.4655172413793	685.0241379310345	981.7942528735632	946.1279146141216	867.9827586206897	634.3183908045977	726.067816091954	703.2873563218391	680.0367816091954	654.1896551724137	731.8786914235191	1318.9724137931034	1023.3968275862069	1192.441379310345	1231.2920585161964	1287.258934169279	1182.787619644723	615.7090323928944	673.5079946260636	712.1847439916405	892.9733333333334	660.1290114942528	831.384	860.095448275862	893.0986666666666	898.9653333333333	778.3068296760711	871.5703448275862	749.5506666666666	373.31622988505745	488.17622988505747	593.7546666666667	710.916	690.2573333333333	462.40133333333335	769.128	901.5497387669801	899.0364597701149	858.5647285587975	875.7098461538461	939.7224615384615	799.6187628004179	1041.4586666666667	757.7866666666666	845.9272727272728	904.4132413793103	779.864	781.8252413793103	493.04344827586203	768.1700606060606	830.0192601880877	611.3207816091954	751.8956781609195	674.7343448275863	680.5740606060606	770.9132121212122
PWY-5941	42.0	77.0	44.0	25.0	34.0	4.666666666666667	8.0	13.0	54.15384615384615	124.0	134.0	149.0	100.0	82.0	120.0	124.0	153.0	92.5	57.92307692307692	27.0	120.0	176.0	95.0	58.92307692307692	105.8076923076923	51.0	95.0	79.0	42.733333333333334	58.0	36.0	41.0	58.0	54.66666666666667	37.0	31.0	117.7	118.0	62.5	69.1	99.51907692307692	173.0	147.004	107.5	169.0	336.0	223.0	348.5	301.0	307.2142857142857	252.25641025641025	136.5	86.3076923076923	130.6476923076923	87.56010989010989	93.5	62.45021978021978	41.90142857142857	72.33	63.0	55.07142857142857	70.18714285714286	52.544285714285714	100.0	107.88428571428571	147.0	48.0	71.04428571428572	68.14285714285714	50.35714285714286	68.94285714285715	85.92857142857143	98.22457142857142	75.37846153846154	65.35714285714286	49.17	71.85714285714286	88.42857142857143	102.0	30.812857142857144	72.5	55.18714285714286	57.11571428571428	65.09857142857143	89.25857142857143	50.785714285714285	42.455714285714286	45.25857142857143	41.57142857142857	45.472857142857144
PWY-5971	2.484472049689441	8.727272727272727	0.0	8.727272727272727	7.453416149068323	40.75437605872388	15.272727272727272	32.05872388481084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.02766798418972	17.454545454545453	0.0	13.664596273291924	111.92772444946357	0.0	9.937888198757763	11.180124223602483	1.2422360248447204	6.491499227202473	4.363636363636363	0.0	0.0	0.0	0.0	0.0	0.0	17.72557876905703	7.453416149068323	49.51326933935629	2.7820710973724885	2.197828139754485	0.0	11.02219074598678	0.0	37.090909090909086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.484472049689441	3.7267080745341614	19.956889336064712	15.004167824395665	22.506251736593498	0.0	0.0	0.0	0.0	45.012503473186996	0.0	0.0	15.004167824395665	40.01111419838844	72.52014448457905	62.51736593498194	0.0	0.0	59.12459682825546	25.006946373992776	43.86144469886058	0.0	0.0	0.0	0.0	20.00555709919422	0.0	30.00833564879133	37.51041956098916	60.01667129758266	20.00555709919422	57.515976660183384	45.012503473186996	0.0	0.0	45.012503473186996	0.0	27.507641011392053
PWY-5973	8373.976139914103	7210.117904131246	8041.214447427679	7011.550245268339	7772.424983258602	7729.2253027873885	7146.508223825093	9177.927836177245	6805.443154999704	6956.957260360614	8206.461888015314	7767.283227226239	6583.63360311628	6961.5123139140405	6904.360123670751	8133.366189290064	8865.878826858709	6575.884317753052	7883.28770356437	8534.066609187254	8181.687381179118	8559.60548014998	7319.164476152137	10691.756545995475	6898.04241651741	8274.908343078183	8376.739777355064	7945.230715707109	8433.723531222277	7598.155965003059	7697.771397715508	7309.463915425671	7720.329928476496	8029.026402741432	7759.231515750361	8088.856444775773	8777.783718211878	8689.633758580889	9483.687982092266	7539.515662671032	7158.748417881297	7190.19619502646	8435.269913480452	8140.009279596197	7722.48526346725	7273.57354991423	6933.809454930198	7750.292357029359	7543.366776951163	7550.329292977275	7327.984580094496	7081.42387212111	7637.078470416339	7159.797175267272	5701.506787173239	4745.834896236148	5523.709707160194	5322.772189129311	5777.8199453907	5407.308832469652	5106.249437124419	5477.4476966645625	5244.31480570606	5214.7303484447775	4810.772842418484	5139.93400278469	5280.019853091781	5398.576341169289	4538.555790823494	4577.395734765152	5834.92392637255	5856.698249046082	5036.609045810351	5496.894626222706	4970.991167844971	5009.861164875462	5641.18643996589	4942.5023478627345	4775.754812928663	5581.405634911371	4914.058634638898	5341.914621348595	3904.3132285822194	5134.656708068054	4922.7002330551395	3823.586723491433	4421.100476759882	4544.713011986225	4324.234929406722	4870.688116094435
