pathway	K01	K02	K03	K04	K05	K06	K07	K08	K09	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K20	K21	K22	K23	K24	K25	K26	K27	K28	K29	K30	K31	K32	K33	K34	K35	K36	K37	K38	K39	K40	K41	K42	K43	K44	K45	K46	K47	K48	K49	K50	K51	K52	K53	K54	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	M13	M14	M15	M16	M17	M18	M19	M20	M21	M22	M23	M24	M25	M26	M27	M28	M29	M30	M31	M32	M33	M34	M35	M36
PWY-7255	1273.2283069795315	1253.7766040072447	1056.251462366068	985.3084041491442	720.6601933787357	900.2540181258986	1006.9562081655898	941.667864156576	995.0208473736782	860.1786226360083	783.0968602159834	1104.3081983015645	901.3781908397759	798.4483462507715	1139.7744781346744	889.1093907480956	841.2795166084079	996.1230268671441	904.6990894289065	857.1848843878299	782.5899543240288	836.2901361013845	1605.5986371571366	786.6311483876935	822.2089083489202	977.6583146300425	693.5064466395924	972.8735803585648	998.4993265001362	1022.7800672597573	1402.152638586334	952.1860421150691	829.3421912750598	872.904613116394	1025.656123425192	940.5176066851666	1334.5724288345973	1147.151001081359	1064.78401348244	1120.1296850206513	1470.8127976163034	1259.8528989744273	1068.1528956368243	1164.9276106219027	1483.1719294380625	689.3251495505106	937.3243164565835	633.8663380658071	960.6724047170982	852.5213502022798	877.0975355319558	1017.1864805245755	865.211397366857	884.3073665602249	2035.121570394614	1825.2203006182506	1760.8281747777764	1878.0213979814023	1856.5727930265066	2319.5027970103642	1907.2067791122481	1966.2270478530586	1817.223816960599	1855.654642827156	1512.3869372742317	1801.0946350128986	1794.8507064963337	1698.146538147352	1560.8034612419315	1632.8316389256534	1408.023759576885	1562.0730602822791	2025.5377745719707	2135.688099903696	2273.019814969166	2037.8121574044076	2123.4031781466547	2061.3503509808	1985.830282776143	1746.0517280803574	1834.4907503067723	1320.459100053486	1329.4273210943672	1331.721930439646	1601.5570777648925	1448.2272210193244	1752.3823821036467	1367.5858721411892	1370.7902569019097	1469.5075614105249
PWY-7286	0.0	0.0	0.0	0.0	0.0	0.0	19.930873912662864	0.0	0.0	23.889098907707094	1.9986475219463427	0.0	0.0	105.48251691155947	9.96451322047987	0.0	0.0	5.990784905469611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.33729007957989	0.0	0.0	0.0	9.97651490471672	0.0	35.63685050738849	69.96685538697598	0.0	33.670058864801575	0.0	0.0	0.0	39.28920983399637	0.0	0.0	0.0	31.70664857376848	0.0	0.0	0.0	1.99849400629936	5.980842073815977	5.984894082913647	3.9930875838690603	31.668846512944004	78.98994475867964	37.43317797760028	49.322726584592544	329.6519919681652	606.2582231095464	565.4927717524779	603.910048987849	646.2134625301161	463.0478586990271	659.7601977312811	811.3060025286995	635.9330182712507	340.53343565631207	439.95717673663626	517.7162298356922	519.9562632185593	904.7774511436676	367.9975971625821	540.1271477393282	1160.7467455367193	836.5363270601658	377.33265734487253	202.97932195011305	364.3291857966896	630.1667570742097	464.7306632798601	654.3804242794006	110.9742402927446	1214.2166812321523	752.9607576524097	1118.4146434254526	282.62753140830483	925.9364626794986	629.1598144771006	190.09481412196882	575.709323784015	763.6076180336413	555.8074375664856	916.1412103676614
PWY-7295	27.86972393989949	159.5796390257649	206.56523214015365	71.05362875221708	162.29501548815298	21.91228878629959	139.98811100988638	121.29888671669734	43.620234836851154	104.01074436182394	156.0203443378433	172.89662015001446	224.30392390853535	11.970430647760146	193.75916690036078	181.6658206878404	178.03232724961674	94.43755926403519	29.84033418989284	35.78134589242079	23.890210734714422	119.36233611089403	106.3549153858125	216.56156033822413	211.6526023036768	182.3702242631904	306.07439534253814	198.63429955532916	304.61166798615966	448.1156897265353	337.36238818179186	134.80917119175572	90.31419787750089	135.51469478167508	141.9330284256144	111.543425716596	129.3173154431291	82.89623049072544	213.87804436493352	372.5123718071967	357.9025274007932	290.6603615179851	98.89687088588047	157.84086634753592	177.44586594577373	63.35831083422084	51.616886913993646	118.51285015263143	50.01297935685635	104.87691867880207	112.45872174332912	47.242627196655455	80.02825657445021	149.79381662421866	77.89456345730345	123.93764964288052	149.08594268372707	75.20920937632809	15.965390750425312	53.63110885847679	73.28503798808973	94.83742088763769	123.80486852403581	5.994492333722813	19.943894197421645	67.36052382765493	160.93092363320596	81.0897387535527	128.62934216765254	175.4968378796778	136.76167526912903	156.49148334275387	69.41425617615567	31.086806590864914	100.83308651590384	50.024636438060206	69.37875107925593	111.32395113391925	187.37550953051604	118.23256343192563	98.73736894357206	77.84317982789432	71.95818810932376	79.19735547957256	100.68882019231279	78.8565419324353	55.35023150073216	47.69258442634979	89.53575041688148	88.9994303325652
PWY-7315	193.56273333456227	32.6086958445726	108.40450685423957	59.80319320887015	93.54597077045227	242.80517811839354	40.9141979448042	207.9370262661646	39.914207699341326	0.0	47.88646096436392	19.979989362945005	13.990330258714508	6.997643150872117	0.0	20.639153412931474	0.0	12.991254150648876	75.3995365212842	172.484947052947	123.27487814395799	59.49522827583152	109.43682958975705	424.033150371173	37.93066605234977	83.66562813255224	80.70609080893044	46.23266073834823	56.504595195694066	0.6599775896254966	21.976669225970166	27.96136614818585	0.0	71.74271281363838	64.7949816816364	101.49936365925979	69.75788962750245	38.92608885090034	95.56511724539601	25.308175133084728	44.40464502478119	31.94755597824589	0.0	0.0	0.0	27.957169361252593	9.994675334512085	20.6577287161555	17.982946406910497	55.83586443286242	30.608689572419465	59.479278439160815	29.456267657637415	33.8406642040773	93.57906951376309	91.59155282757149	79.03622183499635	177.18025495192168	135.1370248194468	202.72159024427668	113.7919972725186	196.1507317389335	111.41727673951071	27.963158373347017	72.40584693004719	28.95968762980729	81.67717888853323	160.74199135594512	38.78601039435555	7.996663945516252	203.47882753950515	161.01228599898405	81.68994145507286	79.15330638230087	73.74110029480619	163.37162941210596	118.63481006249472	191.54199061825182	75.72191320373804	210.45161120223247	123.25825008535882	151.1964765641969	24.77001001154414	140.0692733582534	115.34063514349644	9.99495871273279	53.20472683971526	103.77470583305029	87.60496714220093	141.99331807198826
PWY-7316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.994753453642408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7323	8498.957809517738	7904.522994590138	7907.1904087482535	6993.69727030167	7617.32937605095	7293.0005710253645	7669.000664506453	8353.511574838038	7334.58676542451	7605.0707847234935	8000.807866646568	7973.38380045387	7656.10383725024	7656.070547493834	7887.836272253014	8128.515040402378	8808.953579354697	7663.023801350474	8072.0581438399895	8225.104625097249	8204.622061583694	8298.462460332561	8369.765999321557	8641.313500646796	7717.384404963179	8734.895542159817	8395.528720398903	8250.35223708828	8346.446671342583	8034.273818128072	8276.903003555328	8007.500677364525	7932.755437965819	8619.252723965377	8350.044619605313	8391.517247924405	8435.047074122322	8642.521716932668	8733.768270281293	8138.734096975398	8178.024682326219	7811.060971441925	6840.332381391469	8208.641659215906	8168.732395323614	7267.737924415049	7166.97708832579	7326.173403287038	7289.594949681769	7272.810602822881	7145.675721565469	7794.791645565792	7683.292221067892	7890.607993677581	7942.5737051540345	8094.967155989947	7741.968071258609	8307.455368900597	8315.925976681148	8060.2993505059885	7899.6575278465125	7973.561174450463	8008.206694667166	5595.792490398729	6282.45624596578	6658.4982731415175	7353.75480539614	6820.9918326000725	6270.604488404778	7227.578914162475	7419.018477454148	7573.950911493199	8200.97984725625	8383.283151081727	8246.166663923865	8043.03680701727	8108.1060765070315	7933.710218661042	7554.685599286442	7877.466266195744	7602.344447432505	7420.033301375623	6683.531662078329	7322.042253130368	7392.445552232366	6540.333202688753	7062.446905511003	7161.861481440539	6959.946908270135	7504.468492383616
PWY-7328	2359.7228724270763	1846.7111783264677	1490.7288565852355	1982.4839630273104	1887.278920944222	1665.1830864989283	1065.99108067207	1611.814377854845	1673.8184074303979	2189.937020868515	3579.3942475656886	3079.89272782667	2543.5956345199306	2614.9178192066784	3443.252149208082	3443.089122259404	3893.802475214297	3119.377306385613	2701.869986205671	2253.375667553303	2552.2105613171707	2681.3115396692456	3530.3833704622066	3067.372956315244	2502.633752065567	3460.916944505974	2382.819492786309	3235.094825130399	3458.6310281438687	3307.502066951556	3932.2941531633683	3110.9495239993707	3373.7532329795636	3216.7708628728083	3142.4312252324403	2961.4435417008067	2899.094636177429	3325.402464558604	2929.155262560718	2041.9735834380128	2541.204577966237	2436.520647625437	2726.8019985566284	2623.2275766198713	2770.502793260546	3498.8801654238555	2855.0473428672153	3219.6700700582173	3287.808551917697	3292.1278336000773	3105.660461175423	2704.273133672128	2683.2031771254833	2962.881416706801	3225.5778154599357	2696.633812560866	3006.408567610931	3117.5647395701476	3180.0376758882453	3176.697637427748	2792.0017561019654	3227.807691606096	2626.157988205831	1464.0307867948873	1933.0973119218208	2377.2976052569193	2940.285840939081	2896.252931495893	2024.4836596572372	2793.3948982411266	3263.2359939625967	3290.041640111889	3154.5523342762895	3293.0010298005927	3388.548345533791	3303.740173023299	3305.825917828046	3267.96599533455	2930.9822131216324	3484.9717117052196	2809.3733693761424	3075.614765542212	2157.43035780838	3089.058847768495	3005.531347854329	2264.1649335450024	2729.56398013278	2730.527751274345	2401.1820984727633	3135.7020227424064
PWY-7332	4384.145202289999	4870.125627763361	4991.560957636794	6034.314952137032	5944.866249322531	5783.690045094516	5921.698905760839	4547.671030082464	6067.283892216469	5572.451254866823	4151.904992202313	4885.751815686318	4783.933100579475	4316.651648035029	4626.859043025838	4642.311557023209	4103.12717973886	5232.062653922566	4798.330339906343	5311.545311446942	4450.11871585377	2689.5587030140973	3514.8253820600453	2626.745040754125	3436.821773830131	3808.030100111364	2122.639360470585	5091.858010043969	4478.904320836018	5138.944537103386	4379.403261529534	4842.989819339373	3966.338072243076	5464.260394061391	4984.6061520759495	5000.8611599638625	4458.449943893261	4346.904845595868	4190.547054190697	5048.280772056215	4160.449423252255	5015.162079585821	4781.69934939239	5574.146162441364	5494.214505791401	4025.634800544769	4251.507089577219	3007.8476705873563	3782.607036184694	3760.8985206139855	4108.215072267504	4909.975395384611	4228.025475687124	4887.659077438666	4751.378759280908	5444.561260837105	4568.709317086002	5182.150130657147	5015.660763104811	4717.06922813061	4673.144689465045	4640.821710538637	4933.4248712440585	2914.728864781103	3352.268273412814	3728.5519077712106	3422.736893726657	2953.0908736113875	4267.2053119756465	4987.43498235111	4318.777214178814	4103.6517830042385	4718.866979477653	4920.7953475286995	4832.164316004264	4741.698389239373	4888.274161513195	4595.3163868784195	4461.11773188219	3912.37879283176	4433.568583502032	3791.018317232183	3917.6883548072656	3440.1570259667997	3964.523400910128	4285.6195033594695	3544.799180945624	4377.83722490371	4611.395356066823	4010.2449294017015
PWY-7347	156.8472714404765	91.28796396195673	86.1215119716114	58.45939962942268	49.41888084332948	119.95701633239004	64.84383912895694	118.5445563799058	32.48602197913837	84.68185033608151	50.63709979753953	41.70839877227625	45.23275138328175	73.14271690005079	53.135478578801234	60.14889362467622	0.0	69.8515688086222	38.52388861650945	78.52424955391983	20.690111798930587	44.334513723345445	104.30219355739597	122.70513633111693	41.19560141700437	24.587042021409893	46.758020214229354	109.56107085768065	120.36632605329928	22.082406293951166	128.12629614003103	93.84839004048794	36.906183266413166	147.39823124672282	89.21955082235753	74.98931836059592	94.64038701061345	160.91924469535311	111.51288628151734	57.91685314242756	43.253274393590246	90.17977948071179	2.2253015576532778	76.89316762607733	125.77566921336654	89.89238364030554	96.77811910353803	27.838837941297115	41.980671483437554	35.49697373778442	50.84269282110837	37.69323405147519	32.93402067190007	22.12139522786188	60.57300816024488	67.54139077249863	119.47020897293494	120.79743303170768	94.48441376637221	100.51873131253454	88.445261703568	117.17219971539906	109.73441637392051	59.18195282436407	99.90325418474852	91.19201059488802	105.86220013335797	153.68207336172017	28.095233579836755	82.62965356046708	228.7270811182162	170.2493649098642	94.45400990910134	68.42145531890722	71.46980464002584	115.32952489840274	80.03426956653621	97.12029847016535	18.84602130437146	200.6501195180838	117.53996407084496	192.49795686765862	60.73451319749454	168.7759647771376	158.47386807951904	59.72704626649363	134.65016685754628	144.44182965757466	65.07517797611506	166.37549891498594
PWY-7354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.183333333333335	4.140243902439025	0.0	11.598681111634479	0.0	14.776119402985072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.32750642673522	0.0	0.0	12.662068965517243	17.37931034482759	18.567279626386455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7371	3479.55847238818	3322.3939368816054	3512.6850952848213	3291.5164933016868	3952.839760754528	3700.552396372658	3707.052631578947	4057.991561181435	3526.3221590089274	3434.7797942815478	3536.122976060395	3332.756194466457	3164.4835112799615	3286.4592590039797	3014.184890979961	3791.2973799177594	3850.4550845612093	3011.2370326054443	3745.097225799834	4303.585491125666	4075.40440984165	3565.803819371576	2521.475354436041	3807.0732544674215	3132.2054491899853	3625.6437927020515	3494.726713859911	3851.5589711433004	3909.724140314654	3492.426782979017	3229.2331695331695	3304.8624709449546	3435.6334764564654	4289.328674090217	3729.5962335954387	3852.43041626229	3698.8873511373963	3602.0154745362797	4009.231251512631	3386.0948630119815	2451.0932233670883	2946.9447939172765	2584.5411000676277	3658.553814946967	3046.0792354953555	2886.4101555538186	2476.156747996914	2934.372765214661	2798.3633991876018	2678.1619139939053	2765.271886684725	3452.9830748293557	3130.5759334891054	3351.8799015281215	1428.271532683217	1341.1126636537558	1471.7469002281705	1281.0143457366385	1453.0781755436622	1328.9103304824937	1345.7711821898783	1450.5777584967964	1444.8524135012888	679.1541857153668	1072.3464238060424	1000.1643908787972	1356.027174324021	1126.9624309260494	1184.505313887129	1394.4871159113418	1716.873733401044	1653.6782297331295	1302.1235842191322	1286.7070862190792	1339.8992445298702	1383.1584487082762	1505.14868447378	1201.5154875479577	1120.4407926035246	1455.998734296535	1257.5882557069376	1524.850257456821	1081.8259971259245	1428.4942912603015	1426.441093581627	1239.342458461948	1157.5789630808745	1455.0754895037667	1422.3265988457258	1453.9387109234392
PWY-7373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.92000667580754	19.798217167996814	31.41150072218823	0.0	0.0	15.85859178444903	0.0	0.0	0.0	3.9888408054052684	0.0	0.0	53.98795928955839	0.0	0.0	0.0	43.1391363364963	19.772230940517353	3.990695561706821	0.0	0.0	0.0	19.753394015061257	0.0	39.192462300065095	31.400743572219795	0.0	0.0	23.70134690291546	35.33124224690472	0.0	0.0	35.344162961412	0.0	31.480357342071276
PWY-7374	1233.967364807628	1227.7363909536014	1133.8889039322012	846.7125502814002	877.6210694226365	820.3841667927375	943.6444095596395	1062.1267823398043	891.7444845465272	1024.2890755773924	1560.500907045306	1280.510497904071	984.7486272251653	1086.277973410656	1312.9310706894707	1532.5831517854588	1719.4417242915847	1177.4245061786698	1033.3226878625678	1112.1581157502428	1171.0446096589717	1584.6574478919879	1319.7488034453793	1601.215300473478	1110.4146760019287	1319.1212203924317	900.3701037569213	1815.3999514912325	1799.5977842734455	1368.021274607314	1432.7334834032572	1220.2425490545081	1292.920638020742	1846.761441440088	1421.2294292412982	1298.3890762542565	1406.905362544303	1289.9165959475508	1495.972759912305	944.3821055982019	853.6629593922696	1033.1253343867004	746.1668826940798	726.3508228936365	876.9077966869705	1497.2185390217894	1342.5998579497189	1364.4899431827432	1446.3362028042536	1404.6121941180452	1311.9345844246523	1273.4299356723395	1069.8973834455953	1218.062158533821	997.8864595814899	928.3823823734921	996.5806527748938	900.2566805887417	978.7271014373918	1071.7092340119286	964.4851091171901	1014.3954154511142	1014.0366701113542	723.0032723449625	1009.9654271383492	944.5489111769625	1089.2139581139363	957.0805974499782	985.0019826970508	964.9384715897285	1032.2643026489366	1159.1144750729193	1073.5229685063741	1059.8932920302232	1047.088298905162	1045.6780992241374	1129.5643228263411	865.0434648477892	853.7138251169911	996.2883492934502	990.6519699666137	1025.023573181051	949.798110343601	1095.4896749376962	1116.9891296144121	1014.836069553398	1022.5299245452937	975.9213458504958	930.5452052397327	1091.5440477363288
PWY-7376	1384.606112397219	1634.6996348176135	1375.1999630586545	1121.3580054822055	781.5937415131068	1009.3426700527189	1316.9169288667788	1019.6943413507092	1220.568049414838	1025.6947302376523	1152.1212176889876	1121.4715971997116	1089.5602838506134	1006.7951120181287	1377.5105582386536	950.1835438245533	1055.860493471843	1292.542414853801	1334.8213627304035	1109.705853987387	1041.28979566327	1182.2749806040904	1814.442103909218	1098.097358858063	1260.967532897345	1474.6583819256643	769.7083146031421	1411.5950239413405	1451.0203412485168	1050.8280517573594	1556.6852984521186	1289.6624501327722	705.4935024685882	1030.437898537682	1126.9019205991003	1049.7142066397016	1193.4391685217147	1333.7847051753697	1110.5400058622315	1179.3006435309333	1331.1583409223992	1405.787102127152	1451.9334075195234	1370.4122016968577	1670.2018099994689	922.1954880733376	1142.864296986175	824.9519868146052	1068.5907565864775	1075.9365830994848	1212.9273565980463	1037.599690608275	927.738979974975	1059.3210874532137	2256.252105972377	2055.4337253690464	2049.695238495491	2164.5374405358957	2144.427017398866	2496.9122755730264	2180.4944718845827	2237.0060976370896	1929.1944571479212	2058.8115559109497	1668.8814531394314	2265.445870441774	2290.750591879941	2201.9569257373214	2073.4014639545935	2371.436321707265	2174.332735683822	2426.779703828591	2268.039306877704	2257.6082088813196	2559.737827277356	2418.981454634843	2611.639773173904	2339.3725751060474	2241.15993651023	2267.677202970788	2009.507585361958	1991.0542586634438	1744.5022076523858	2123.980289325516	2259.442300707932	1929.2078702893664	2033.2774873054325	1962.9819968720801	1804.88520001386	2153.2927578707354
PWY-7377	1282.7354960094367	1645.7744078977266	1671.6042466693307	1753.1400983266092	1480.6671552864343	1614.7642551730612	1839.9676026160757	1320.8799863926963	1839.948203399881	1760.0245711059138	1447.3189168795243	1544.7701002839744	1463.086228585842	1283.016757822686	1510.5663425775806	1468.398969665077	1106.492033049893	1621.7835582591656	1561.9405956885248	1553.4689436052497	1263.7021308939438	812.140235786056	819.6556287924693	931.2448156476174	1197.1793372820237	1326.9060923612417	685.8582436431165	1655.6493713903433	1538.126173630139	1777.8123757178778	1396.8008639001637	1518.4665859700042	1103.8225594331468	1608.922690969475	1433.5982711976178	1425.9062012376748	1466.5649178353547	1347.7674255319348	1258.264781527695	1693.488379193685	1178.0169227495562	1726.5921275525043	1853.8721899834668	1685.3901369765376	1974.4515969138824	1285.5063911619966	1388.213787262746	1042.7525268502602	1222.3362692399437	1267.8688176594865	1459.4057651739	1522.4486808313745	1223.0083427560176	1572.1096544579862	1256.6108682006393	1426.9904655189368	1437.8969635345368	755.1765253399864	530.4243389160606	538.1946922993316	932.8098280430445	1045.306264594172	1034.4863828505852	517.0933702229983	1002.5660283967917	1045.8411377692266	1108.9611073013584	831.7629120352459	1597.7652793133175	2207.620462530269	1863.404075823756	1595.4716699432183	863.5656176323581	500.3052271333869	1064.1985279569724	1293.2990835357543	1488.4350028248202	1205.590018820263	1221.2445549599465	1115.8063505642656	968.6885385797603	1420.8889448248992	1308.2310234571842	1085.5759828865384	1383.066139190354	1717.4641170936738	928.8884840998344	1626.7686537712598	1769.2404020965935	1498.8208614292218
PWY-7385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.76954329320182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.516355897989083	0.0	0.0	0.0	0.0	0.0	0.0	41.86315475692991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7391	36.064279636857776	3.9350540095668896	15.349570593304195	88.39310966655432	0.0	100.81813396129665	0.0	0.0	0.0	46.322707020713615	112.17306037244644	58.01891537547259	33.87889924823853	115.18114476944186	53.32169239323398	52.77116166853477	25.913688168070557	66.04432971381637	0.0	70.89771498667038	110.20746433105452	21.403118101514256	67.46223626641452	121.69325429215726	27.005624115267178	31.55150372204073	0.0	110.79696006852869	94.09029591383775	102.08938754815554	155.1321036346159	108.6414985036816	0.0	43.16570209497856	118.29817334858946	113.82861857606055	166.81469670432992	102.64901947086581	138.1083133191627	148.15581739884757	206.69737817891718	205.15742584464704	270.94038927144067	102.00139933842568	200.16036427473836	0.0	0.0	37.72794332209619	80.79425607093067	56.3392345177214	50.879567973734495	120.00917627711681	75.1721291196238	137.95448445191366	201.95579198512613	146.96741772510225	158.95494214358354	123.06375876174454	156.55848425556837	146.95963605477255	112.47828334638604	137.38109778804304	99.49589325380994	33.403414258258856	35.257040589477526	3.8903262458636716	85.99434981310264	48.813259257184846	26.380872513374214	116.13075221811964	107.4367853234231	103.89127394763389	93.18906276048723	110.12025714710634	91.18865736037374	143.15531284598237	108.17868611278273	132.77640738483927	82.05426004512154	74.52956192958648	122.52505861169847	90.73691860161657	48.54149773020263	94.0424480483262	86.59909917252266	21.032945514249263	31.974779817518634	87.09791061723745	83.72098683783175	69.17872907564463
PWY-7392	5417.7070796458	5466.75851291971	5640.108669985814	6010.641504098333	5970.919241076901	5960.822338311377	5880.778462655097	5460.646021153543	5992.582680363926	5938.204841310802	5420.03150045827	5852.2925439635355	5391.343826775119	5299.8554354643	5722.021043752997	5656.369786124103	5305.770931764317	5728.9733770287285	5470.933605872074	5875.392686211554	5396.789015115854	4335.462910342498	5162.942714977035	5309.098313818364	4719.578291962417	5286.1892859751815	4470.1671992160755	5698.706660660191	5393.396789292915	5549.535157794385	5617.620791525138	5722.79456703943	5058.985205399661	5633.034667786972	5601.373011032766	5455.03732289698	5578.333484975653	5542.860279862745	5521.288203760831	5708.130576872534	5320.069746274271	5457.318528961834	6350.947871855239	5736.6722973225305	5868.542684701646	5040.340718189719	5442.848792671855	4741.651937689112	5239.289763774077	5212.310586331624	5259.5629434511775	5574.421302953328	5356.468628237492	5590.450771003758	6067.70902685691	5923.684917545866	6032.711810090676	5842.564677332337	5833.533765640864	6213.0708773179595	6062.195397131861	6101.582692989127	5819.508164592959	6329.123160377711	5916.752108075756	6303.548175042207	6464.472674798578	6531.7127411593165	6159.041086618373	6238.4011518007665	6515.650439858361	6519.356501759675	6136.852732886719	6424.514613599464	6203.503848237153	6248.991938884063	5986.0460367350215	6069.0179139133825	5700.475858474178	6416.509745854313	5979.447347716935	6330.694260814307	5880.223187465681	6422.124988598018	6331.81077450215	5934.365179853868	6385.399392012678	6078.750828960275	5870.975593615073	6436.607618264001
PWY-7400	9279.142530594132	9242.087537715526	9128.221669671539	9242.942408056006	9393.967796976685	9198.957012848383	9257.718080279712	9234.338828601123	9214.25125509335	9281.588633349476	9193.468594064898	9284.87339830192	9298.908309750028	9284.630459703543	9327.964925065635	9229.899803435721	9231.349549381523	9215.012345348996	9114.434034231404	9012.122074982462	9217.175188358115	9130.385425968692	9375.108126619476	9056.004950589351	9269.512502389518	9061.864072211269	9254.6588566369	9185.951602966634	9145.975184080477	9126.798829236586	9340.31230649789	9256.612037254157	9363.090387849357	9113.70845286614	9205.544981253226	9310.377575469063	8857.869323462548	8933.775212789358	8731.626987907777	8988.956214301792	8971.895163567258	9009.07344474589	8680.26273443806	8875.698617446584	8872.593621579425	9097.66722406499	9247.096794607878	9106.804546102276	9072.25682499014	9114.725777961956	8914.676403440028	9126.322224060114	9256.172837554477	8993.683518127133	9047.163654129155	9247.954245195011	9068.412519414329	9341.776198702692	9327.902670949992	9324.756683119029	9313.583357246695	9345.96314969464	9329.286812481849	9946.924586411884	9608.740223447994	9541.190249003686	9062.206423254256	9463.878684425907	9406.564174507304	8922.01518247361	9116.314050946803	9133.253455603244	9315.090215131091	9272.795669539533	9213.882237413747	9218.785726298314	8966.095666488296	8963.383619174741	9025.150086685779	9148.744347784856	9232.680369188098	9185.738674864535	9032.87130181048	9208.575405914831	9075.149397299065	9017.835264714226	9204.850043754259	9149.6155093664	9069.21565996561	9165.101952894083
PWY-7401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8941036643294926	3.9389961549731076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
