,K01,K02,K03,K04,K05,K06,K07,K08,K09,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,K20,K21,K22,K23,K24,K25,K26,K27,K28,K29,K30,K31,K32,K33,K34,K35,K36,K37,K38,K39,K40,K41,K42,K43,K44,K45,K46,K47,K48,K49,K50,K51,K52,K53,K54,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36
K37,-1.93429154302747,-2.08624867583069,-1.84413703836979,-2.04008493728931,-2.58975730617299,-1.81361910476574,-1.62924343266234,-1.97996995350983,-1.96740250191958,-2.13830518125065,-2.79928208856689,-2.83988436322766,-1.80842845937618,-3.07123644927156,-2.94517118939875,-2.76177922434671,-3.27225678295024,-3.0360079181293,-2.89477544579413,-2.2028353020871,-2.19423869587937,-2.59783950795649,-2.64394635443727,-2.31299266780278,-2.61889783270753,-2.41274583309983,-2.02826690803816,-2.10986644335617,-3.45480333125994,-3.43030532507587,-3.28757919906105,-2.90040740715657,-3.18221695591164,-2.11524946151502,-2.17714827251055,-2.28276869004417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K38,-1.95411677720854,-2.09081646405627,-1.7340258068682,-1.92267772878902,-2.1586639495886,-1.68784237344973,-1.65420787117523,-1.69659511096044,-1.81333103060601,-2.54103581993867,-2.38285770570003,-2.2396562273732,-1.70692955619859,-2.2475402195898,-2.44415771595201,-2.36850440229268,-2.65899253367858,-2.37473900536845,-2.13587059643395,-2.00832644466068,-2.33292625796215,-2.41656967092725,-2.2983660020103,-2.24595391316564,-2.48627899406633,-2.06208690377152,-2.03452308045603,-2.27396375113583,-1.88042004445487,-2.57415958006494,-2.77283155314402,-2.50352259234145,-2.62633238723032,-1.96644435349983,-2.08557245735976,-2.08554804042203,-2.2681943439517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K39,-1.71090650218483,-1.68421472226912,-1.42840683171627,-1.61410741110764,-1.89966605373848,-1.1180952887307,-1.42861189327135,-1.21679080512293,-1.52846141122601,-2.23864947997908,-1.74725552480313,-1.49219161794197,-0.990735469202452,-1.1807419213573,-1.77619404906438,-0.915497469741767,-2.35466456419194,-1.58143391009993,-1.36863201858328,-1.30817537240323,-1.06079705232427,-1.76487162397138,-1.64042549654043,-1.50167643788718,-1.88401144425863,-1.38217808259043,-1.57255749776555,-1.32118053372832,-1.403862654529,-1.42147436231199,-1.87338234072295,-1.55304146947142,-1.7067765897654,-1.14499636402134,-1.35237260567433,-1.39212918779457,-3.0100672127645,-1.95294329024571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K40,-1.39548766221165,-1.68945066210377,-1.59491170148972,-1.8855991010986,-2.28430920329209,-1.48929291459611,-1.43961359642799,-1.62818465892781,-1.61746395248445,-1.56057311993011,-2.13416243894535,-2.48260973809733,-0.952534190258113,-2.04417631058457,-2.21141605204843,-1.50523011943504,-1.82060013717018,-1.22495297862224,-2.31115813523988,-1.33657658750546,-1.0971417633367,-1.92601153087084,-1.90538229010659,-1.96081424614832,-2.828324087995,-1.52503854301043,-2.59755592267984,-1.75471928358683,-1.86946841726935,-2.09428467821691,-2.02770662665428,-1.97138127175077,-1.95830499512745,-1.67805375956313,-1.56544640687611,-1.69102170607393,-1.59181021278289,-1.62000779840645,-2.6789476167692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K41,-1.70714154930402,-1.94270205753407,-1.79989401152969,-1.98352342441663,-2.11586124685609,-1.67869164883839,-1.62985933575068,-1.4729646670021,-1.759315051643,-2.12688301752173,-2.93571902894376,-3.12597992255475,-1.13433118237175,-2.76193120110346,-2.72265784178488,-2.35879723507905,-2.01393098682565,-2.01430164861338,-1.96937958449755,-1.81208959215142,-1.93558672651614,-2.59227694287125,-2.24493761637151,-2.12577719257298,-3.13630743700107,-1.88430714770241,-2.99836947176045,-2.8623787608381,-2.17252994515517,-3.15925292498955,-3.01505045961389,-2.27686217844413,-3.11046410030674,-2.28983160851616,-2.25929762297638,-1.99411716063889,-3.22629349724425,-2.42987252673097,-3.81113293571487,-2.80817671646091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K42,-2.01948564135996,-2.16976183040835,-1.71979311747919,-1.8667477460473,-2.39142099808797,-1.74222859485083,-1.62870127626801,-1.67042079322355,-1.78952178023716,-2.24090686306602,-2.52046920029084,-2.51874507480726,-1.25908045735103,-2.58999392625977,-2.58192024327007,-2.33225509449131,-2.45538034531105,-1.71403035897596,-2.22666263019415,-2.02388708124285,-1.69242605267463,-2.96539306319612,-2.62005146005241,-2.56428824639071,-2.98009804682638,-2.04128858089499,-2.76611974395586,-2.38564636418775,-2.24237297849565,-2.85398822420435,-3.16836567075217,-2.54382542389093,-2.5730421487019,-2.12880919129965,-1.99025594002761,-1.9864135115111,-2.585559570335,-2.02467161745214,-2.59084914811393,-1.31590395408022,-2.335706106558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K43,-1.53426374226777,-1.69240462259423,-1.53181524435201,-1.25576188612672,-1.84971682163086,-1.33736031233753,-1.55554787920052,-1.36808721279741,-1.42411313340016,-1.57914817709006,-2.37741326314296,-1.5204543409254,-1.34017594231861,-1.49455844126766,-1.59243142534925,-1.39334270047544,-1.32723754114775,-1.39215685584244,-1.65772278764404,-1.82484329990575,-1.79830605837301,-2.4301401772657,-2.47918378825221,-2.06543609023376,-2.7209194215634,-1.87064034757104,-2.81804491828719,-2.2786060515923,-2.12972717516903,-2.10547944645103,-2.39807534940261,-2.36681194496606,-2.65135321780806,-1.95951005608683,-2.13477440949187,-2.03911496883953,-1.7387313526436,-2.07376024392453,-2.68757071042652,-2.14113579284085,-2.71995626109579,-2.52117257279947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K44,-1.98469878239521,-1.88009069137233,-1.5330344553722,-1.11475659098938,-1.78414961294019,-1.10581391525325,-1.44883498879844,-1.57003185837654,-1.64045235380263,-1.48421393797316,-1.35332525004651,-1.62260908488027,-1.0197960994541,-1.3780620239055,-1.62131581888209,-1.38297884987849,-1.43332561191348,-1.30457209186536,-1.67558966155221,-1.50668168246473,-0.867863847913813,-1.46540291389165,-1.34072176703076,-1.30685310651383,-1.09133055709984,-1.2446188283877,-1.15575085461523,-1.09155667047378,-1.63407030414793,-1.43662811231786,-1.55070711570409,-1.34773226806771,-1.38705466143325,-1.41365521247707,-1.37796762221919,-1.38530798004388,-0.98130802213712,-1.59463633065313,-1.09962159333392,-0.62200910838837,-1.71500299382605,-1.59204904730175,-0.499549064410013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K45,-1.90253884867668,-2.13533855527167,-1.7597016597984,-1.66360574114534,-2.33444820966434,-1.68733181185041,-1.72356677438184,-1.63519361481579,-1.75664680255838,-2.02934038441254,-3.16341410102507,-2.13068695880449,-1.60033068294272,-2.00414266612984,-2.27858478798471,-1.8000861062576,-1.91289481314469,-1.64633136987794,-1.98884628809404,-2.13633411763129,-1.63023430135034,-3.19333687269842,-2.54256147641895,-1.83510465906849,-3.11076094939084,-2.50106333479913,-2.95435854835601,-2.66874818100348,-3.30902621441568,-2.83311365262766,-3.25431397930454,-2.5189021096479,-3.15202658605867,-2.54603530784885,-2.40071880461117,-2.32697338158503,-2.3401885200002,-2.29455822962016,-3.12509950796248,-2.30914385767766,-1.76424167017539,-3.26385506403457,-2.28632760556438,-1.93418215040579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K46,-1.88553892647138,-2.10838850904639,-2.07496918859705,-2.11888474193973,-2.0555431671324,-1.7581057540498,-1.93791308525276,-1.77926729780299,-1.80941310697433,-1.96876874079418,-2.88906299673488,-2.71002565369727,-2.28902010603778,-2.88608440623347,-3.07238738289854,-2.7422457924237,-2.33908047841641,-1.72096098269371,-1.88707138505926,-1.86306655651486,-2.40891425732313,-2.39951545061494,-2.80257747933422,-2.61177529087441,-2.45348976024399,-1.99252555787586,-2.84948295868804,-3.4615493133241,-1.90056074661474,-3.2056281893843,-2.34795237346869,-2.64913346213284,-2.85799790243658,-2.62763419961929,-2.23429386145198,-2.5705902412028,-1.84643784817205,-1.94676093139558,-2.30551903663915,-1.62557346175844,-2.26658705209577,-2.04504134908479,-2.62858451573752,-1.02244048550579,-2.86621664822064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K47,-2.1760115191585,-2.17515544030751,-2.13369796338531,-2.31191230003197,-2.24646598680675,-2.0817871567164,-1.95736174099021,-1.79025211823182,-1.99983578394562,-1.96193504463352,-2.33666204352408,-2.44214888082174,-1.81008410900933,-2.35497493070685,-2.56575003492018,-2.3941773964446,-1.97089432982533,-1.47071324695974,-2.16407148290139,-1.89706445568159,-2.31833827891074,-2.43735414691577,-2.8545884075515,-2.42033151382903,-2.38065850683867,-2.12148650948053,-2.51335188025811,-3.04086883244633,-1.90717987310399,-2.87373352283413,-2.27508658343293,-2.67619471215756,-2.62797680587242,-2.35983458030663,-2.11135444478852,-2.32700154792725,-1.67477948311779,-1.94195478999942,-2.06756885164087,-1.47050017625792,-1.81696422794533,-1.97419353918787,-1.31893291686606,-1.02842417269146,-1.78697139461976,-1.37543448612846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K48,-1.77160824441373,-1.96132539059851,-1.86298515812337,-1.93668522185079,-2.05617009066796,-1.79244893485119,-1.59231189862369,-1.57551544305725,-1.7809321545408,-1.96560325639209,-3.15225374914936,-2.13965499351344,-1.44582792417684,-2.49182038645608,-2.59441372056254,-2.50917989568885,-2.53525595033828,-1.87837257604027,-2.0530180847554,-2.38180650072343,-1.94579874183117,-2.82383620799143,-2.95543952468312,-2.62895081699529,-3.42742474758886,-2.19993259789305,-2.30208848290587,-2.99905836513922,-3.54503607086584,-2.13975678022198,-2.66483247425064,-2.37059688948252,-2.74561013877114,-2.92671644320684,-2.18057715665548,-2.10257187278501,-3.17662143775177,-2.8887418120592,-2.84124896070411,-1.57708698272103,-2.10338744521706,-2.65389944815758,-1.52960136965923,-1.40598236650035,-2.31513515013969,-2.1809118039156,-1.28596713123421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K49,-1.892581283446,-2.23167192891176,-1.94219395558758,-2.14850341761822,-2.18219970957476,-1.98210865629217,-1.80963343825535,-1.91031902555845,-1.86811993580788,-2.34207655792092,-2.9378100753091,-3.0948002246253,-2.42281445683095,-3.01120704796139,-3.07271416082325,-2.6475132205927,-2.85945103169972,-1.63886968931677,-1.88888321990978,-1.87685028138194,-1.9231535414536,-2.27210675371689,-2.36989976231303,-2.21445452945864,-2.77687331146301,-2.02930192789109,-2.20623991830721,-2.71074827091409,-2.08654391422579,-2.90476886014888,-2.7393550764251,-2.80548600471502,-3.23332388454176,-2.6741232792723,-2.2973733886617,-2.20671358800777,-2.67256090764332,-2.65183886264245,-2.83032184619077,-1.88642631483723,-1.80348801997873,-2.40496336847471,-1.8576667747825,-1.44853771271965,-2.30676388818408,-1.86646553656176,-1.21979005959365,-3.3570036694939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K50,-2.06289357335247,-2.2622038951382,-2.04149280960667,-2.29177353890308,-2.38156255594869,-2.14880900845683,-1.80631311536956,-2.02031429150275,-1.97426237526064,-2.28827336784795,-2.72104213309905,-2.56730929601184,-1.80619070917483,-2.57690163249511,-3.02082461805438,-2.61261386698066,-2.38069672648925,-1.77299779406211,-1.93990574431667,-1.90605887286174,-2.04210951792179,-2.59523875258464,-2.63296068881976,-2.51533452585565,-3.11352818086335,-2.09152487304869,-2.29576078258371,-2.5533579839569,-2.08666731507663,-2.60244503955386,-2.89343268463533,-2.59562335178569,-3.36066496688327,-2.63214350464153,-2.30796089591695,-2.13908082572717,-2.33334505436521,-2.37162058033408,-2.71281075691492,-1.63649399049978,-2.50214714284166,-2.87333041678369,-2.5978109866635,-1.03578603789017,-3.10254494900975,-1.56840853282347,-1.11620404875591,-2.75801884446049,-2.43968583304777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K51,-1.73341189061711,-2.12137513325738,-1.90414464383898,-1.84863919947847,-2.13261917948223,-1.68091080249469,-1.62504810039632,-1.66226712570312,-1.79251829171453,-2.24681415321802,-3.06861212206564,-2.73238879556204,-1.40782699347667,-2.91672142134048,-2.65755675032614,-2.63222530486099,-2.42671837831236,-1.64625278814203,-1.37350201638964,-1.43138248795011,-1.4603507484147,-1.7837708896953,-2.20767243911472,-2.03580366748308,-2.17057551227494,-1.57330747348086,-1.6541820951078,-2.53099810797555,-2.07661769139877,-2.63928714211525,-2.50700382770108,-2.50271969069555,-2.82337366552278,-2.56721692217853,-1.83643842849251,-1.89492587895993,-2.37409434735531,-2.69914444549151,-2.46942873992981,-1.8841355025326,-2.79667448790267,-2.71619730351421,-1.74724261900758,-1.29682884502361,-2.1911067413489,-1.33500657400352,-1.3112239964163,-2.97234994905359,-2.72474232244026,-2.7387476793008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K52,-1.67444187663668,-1.68391104195831,-1.5366525997026,-1.45264647211373,-1.77819288785465,-1.39193602749107,-1.47475720395152,-1.28955915809083,-1.5958479622944,-1.4897981118477,-1.76369655091297,-1.81429597612347,-0.993498919149525,-2.05518953478225,-2.31662650782487,-2.77126000500903,-2.14815579286013,-1.10430916481286,-1.43235327459243,-1.80285183743598,-1.6044068463231,-1.81665895029895,-1.98601399258544,-2.58981443214547,-1.68398242350337,-1.71237135896021,-1.64365497955582,-1.8155069423778,-2.10390669802826,-3.41630355946059,-2.52515383054866,-2.64374568408535,-2.6448987729166,-1.74584269916453,-1.08344961059673,-1.81090300645923,-3.31533999475125,-2.63063933125244,-2.53118480808635,-1.53382498009329,-2.75466864065426,-2.8766899381619,-1.81516455128457,-1.23235609442719,-1.84272801929638,-2.63574810541376,-1.99704362091286,-1.51722598144994,-1.5619838098497,-2.15984498882987,-3.3509880986158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K53,-1.8725352114649,-1.91112609224131,-1.57097883582104,-1.69052654194613,-1.98279758281359,-1.47509348635739,-1.44325352335461,-1.41067399518749,-1.64639336214705,-1.60008843257755,-1.77788509460595,-1.76220905017895,-0.676054812931179,-1.66770358636761,-2.19486288175549,-1.90706496163836,-2.11764906607724,-1.55797455078635,-1.81638427234802,-1.46584736242681,-1.55429206513919,-2.09768627296515,-1.91181876924355,-2.28861612854018,-1.72047335386287,-1.60655488388543,-1.84684233130913,-1.60487147409233,-1.89699126763081,-1.92694179798812,-2.53337453160365,-2.34955623118512,-2.53419050570034,-1.91282661872106,-1.55929544657619,-1.95031958194675,-3.09953698219313,-2.13122974426148,-1.58283551706712,-1.10313933227151,-2.27743844586156,-2.60591916830614,-1.54518008003193,-1.55202839681014,-2.15758007490029,-1.41434804140657,-1.39469117033075,-1.68570608343785,-1.14364452729004,-1.53200975216299,-1.76315975377233,-2.48881622044237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K54,-2.02719690651633,-2.34914897318801,-1.96603814666932,-2.23982610842147,-2.42505836448464,-2.06164662499202,-1.86347341546332,-1.94662972199349,-2.00485243765682,-1.90970066293757,-3.05621524381567,-2.56055196655169,-1.06907264231415,-2.87793522515616,-2.90488098039918,-2.52863707151167,-2.55463787833874,-1.41177991923481,-2.13222018202379,-2.04349107969668,-1.96449795738422,-2.56491806258116,-2.72247449903558,-2.54924273408258,-2.44088824052745,-2.25412319682288,-2.60271101074245,-2.45966365249134,-2.12623612041337,-3.04908038708267,-3.0583229543226,-2.92259223550235,-3.54173667819097,-1.8455863468958,-1.71124758412375,-2.16473007051891,-2.82334838365345,-2.58106729030466,-2.26472759946739,-1.88539702058484,-2.7419779116948,-2.34263348847175,-2.26384920406225,-1.2786062015566,-2.76966823238315,-3.78815791099238,-2.69265737491527,-2.70119532284195,-2.85348587649535,-2.21172203159781,-2.53640463769558,-2.56567003422449,-2.88791579396765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M01,-1.53707675207718,-2.00911916463268,-1.39827453251633,-1.27196264300242,-1.45660669476041,-1.1701583273677,-1.32765422939515,-1.50420021721944,-1.38818320675488,-2.1162705221723,-1.56171281228717,-1.9880904242932,-1.11457337053884,-1.33840622225966,-1.78852329098432,-1.65105575950493,-1.50489979088365,-1.21164348807614,-1.7726854130384,-1.89887392833712,-1.65177436677539,-2.10458563187333,-1.86924900866774,-1.55729807578675,-1.94359800984648,-1.92798231327249,-1.73969289143611,-2.04096975555646,-1.34766573009439,-1.90649849394824,-1.61218119014328,-1.5840246162915,-1.52062264914937,-1.33475688276495,-1.02531755792981,-1.47480718842941,-1.23313030443285,-1.17481834963543,-1.02127915889063,-1.25432358198554,-1.31462104994914,-1.42388008695835,-1.75418257250884,-1.02598517311125,-0.8779407395308,-1.3512886956447,-1.2770676210741,-1.70935804549976,-1.82295142928979,-1.38957601668686,-1.10478336905909,-0.821348264524421,-1.16480186456548,-2.36784361370999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M02,-1.92890219966779,-2.27802277702547,-1.7006501314883,-1.48445393398694,-1.7587054226956,-1.63420317096684,-1.66080971599181,-1.92864686850012,-1.57509094951372,-1.47430466028949,-1.60273756650642,-1.72984003718831,-1.23213137062985,-1.41713137085929,-1.65777939633692,-1.7898375948027,-1.43491643799385,-1.67770380322181,-2.12460598187615,-2.15091813329179,-2.08557696928707,-2.39619277789554,-1.91486248693051,-1.56640512842823,-1.80180406485123,-2.04492203409938,-1.64151378978505,-2.26123569713376,-1.50862059848138,-2.17845521395809,-1.48596858464058,-1.46683268279413,-1.55597851097428,-1.40849433609216,-1.34970826154678,-1.47527232265443,-1.75573736521867,-0.940369460895587,-1.30150674769564,-1.32458694735395,-1.7825321250386,-1.67607868632491,-0.711711550149623,-1.42377285572521,-0.983592106197476,-1.30709195950696,-1.34071303898184,-1.5464075628884,-1.46750949785454,-1.48902781895587,-1.18779704075481,-1.22740800463133,-1.46874388941965,-1.63160274068063,-3.43575131223362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M03,-1.86209428357055,-2.11209456905511,-1.74254618898282,-1.74006329925887,-2.00299141429839,-1.70920848250501,-1.61170803005666,-1.66097910884418,-1.76815203512555,-1.76879180406147,-2.07902787436885,-2.19603907966178,-1.85274217648274,-1.98633054076478,-2.11402388254753,-2.18125907179046,-1.95900240779835,-1.75453394162048,-1.90690129102837,-2.04523153863175,-2.19765029159668,-2.34730301858006,-2.27180363135782,-2.01847144545506,-2.36656817171341,-2.06559467442157,-1.98335057748843,-2.21953218734198,-1.96290492528712,-2.26624792262518,-2.21267468236286,-1.92297938196479,-2.04548646815997,-1.91283605979696,-1.76723385410549,-1.85197730297424,-2.63416551157368,-1.49479591419727,-1.20595531033583,-1.30801851836978,-1.59823228561518,-1.68944516530339,-1.44107660011968,-1.59987775164943,-1.57880736581863,-1.93994900490013,-1.8749349914229,-1.88594144142273,-2.0867069459882,-2.45638905702653,-2.38169954670788,-1.61688268379951,-1.44338257135693,-1.92332626339896,-1.02529187122058,-1.98871631732619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M04,-1.01357921373239,-1.58311264083084,-1.442471197648,-1.26556429474043,-1.26172498251155,-0.916631303972542,-1.50031811842473,-1.62688321460414,-1.02796138275265,-1.26341799517141,-1.44253385049465,-0.769417849858496,-0.0324989836530291,-1.64546594614132,-1.99148761167583,-1.14498705069241,-0.276036510627377,-0.603558504751099,-1.75988616064658,-0.189278224488768,-1.18437951840335,-0.980882706183058,-1.01312333597038,0.279571767132286,-1.31493725984678,-0.367568393418778,0.0835761982918252,-0.835176548732401,-0.434327079996073,-1.90734470455436,-0.151208795440898,-0.233928751877051,0.422550624358029,-0.524652659545834,-0.880527507936161,-0.975174737947671,-0.92894328598397,-0.794131970924116,-0.274122924928569,0.46411680731884,-0.732539381059296,-0.0400581792153726,-1.10885424546784,-0.526336439923233,-0.495949072687066,-0.65382142078699,-1.20984983079983,-1.37049668387612,-1.15711202794411,-1.23297705151931,-1.83870380236193,-1.17900120605602,0.200728557920581,-1.36739980082424,-0.429003542672712,-2.27529415088628,-0.981740049179327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M05,-1.99173095298952,-2.37370043293167,-1.83782839907293,-1.97956939858462,-2.21781129486858,-1.79824473324825,-1.79039392279771,-2.09946545335708,-1.82110559017747,-1.98946425779366,-2.51277813740214,-2.59702921082392,-1.51221183491278,-2.27788728253436,-2.6382945307685,-2.55615610350106,-2.1872123038374,-1.83529678115014,-2.2666508575983,-2.25946603512186,-2.16245269008638,-3.00548566172346,-2.67964290053389,-2.15568199092757,-2.88705049113595,-2.60464155659065,-2.52721830491608,-2.82458879285641,-2.10233872376309,-2.62537099634207,-2.56740041441751,-2.2592105581533,-2.11816897472498,-2.03427308151808,-1.73434518322612,-1.99499948325391,-2.10471574170394,-1.57379160316473,-1.40432614876731,-1.45322757426065,-1.92216339362841,-2.18997986801791,-1.52550739158571,-1.81995468117678,-2.1088313607762,-2.07491144786821,-2.21130865708531,-2.11228083286905,-2.4810078450227,-2.17081919469562,-2.18342103372863,-2.17154103268736,-1.67011897631296,-2.41629479366651,-2.0934096897356,-2.86305435678839,-3.49489819377926,-3.09560855203769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M06,-2.09510181524683,-2.44341075269045,-1.8047248671729,-1.50333708824721,-1.85067364493759,-1.56500984397338,-1.72589838137686,-1.92044149325324,-1.64198045610667,-1.45861686177947,-1.87976682472224,-1.81442003751371,-0.822738762413038,-1.54796402232942,-2.05401963569997,-1.560284501036,-1.51981846659644,-1.77973207347862,-2.34208409917565,-2.30024339090972,-2.14573236573173,-2.76714068798294,-2.02453425816875,-1.60965431985721,-2.21344466011262,-2.31700902711907,-1.8344341544926,-2.80104248643455,-1.55768819175333,-2.69990231573347,-1.42863371059492,-1.53626148697455,-1.37398018286706,-1.11431830591954,-1.24566799622769,-1.34109432805828,-1.81236846338954,-0.700703630127793,-1.29150754860085,-1.73876493096164,-1.91571751763816,-1.89167812027215,-0.4925950751139,-1.57168723392024,-1.04123202308468,-1.35505927716962,-1.58751668119873,-1.38980414253802,-1.3536800009683,-1.28483060104574,-0.830252459281911,-1.33336520725299,-1.54021611724936,-1.87842297382344,-2.00074219101653,-2.68550102769827,-3.14133807446461,-3.17952201606446,-3.28604186259124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
