Similarity	Repl	RichDiff	comb	landuse	site	country	relation
0.0861538461538461	0.744615384615385	0.169230769230769	K50_M09	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.197802197802198	0.41025641025641	0.391941391941392	K50_M10	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.227920227920228	0.68945868945869	0.0826210826210826	K50_M11	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.235195996663887	0.497080900750625	0.267723102585488	K50_M12	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.238134887593672	0.496253122398002	0.265611990008326	K50_M13	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.18848167539267	0.674644727000748	0.136873597606582	K50_M14	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.246786632390745	0.450728363324764	0.30248500428449	K50_M15	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.210084033613445	0.512605042016807	0.277310924369748	K50_M16	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.168956043956044	0.787087912087912	0.043956043956044	K50_M17	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.181526104417671	0.597590361445783	0.220883534136546	K50_M18	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.109473684210526	0.823859649122807	0.0666666666666667	K50_M19	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.103286384976526	0.70735524256651	0.189358372456964	K50_M20	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.103333333333333	0.63	0.266666666666667	K50_M21	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.100149476831091	0.763826606875934	0.136023916292975	K50_M22	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.0960118168389956	0.781388478581979	0.122599704579025	K50_M23	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.0819672131147541	0.785394932935917	0.132637853949329	K50_M24	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.0760456273764258	0.479087452471483	0.444866920152091	K50_M25	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.0733137829912024	0.812316715542522	0.114369501466276	K50_M26	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.0958174904942966	0.74828897338403	0.155893536121673	K50_M27	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.16309606081548	0.786454733932274	0.050449205252246	K50_M28	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.210264900662252	0.531456953642384	0.258278145695364	K50_M29	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.167056986729118	0.646370023419204	0.186572989851678	K50_M30	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.223938223938224	0.602316602316602	0.173745173745174	K50_M31	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.209030100334448	0.520066889632107	0.270903010033445	K50_M32	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.210374639769452	0.694524495677233	0.0951008645533141	K50_M33	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.138763197586727	0.714932126696833	0.14630467571644	K50_M34	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.157695223654284	0.68991660348749	0.152388172858226	K50_M35	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.150037509377344	0.709677419354839	0.140285071267817	K50_M36	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.224148606811145	0.646439628482972	0.129411764705882	K51_K52	Farm_Farm	F_F	Kenya_Kenya	within_site
0.219525065963061	0.743007915567282	0.037467018469657	K51_K53	Farm_Farm	F_F	Kenya_Kenya	within_site
0.232428670842032	0.498260264439805	0.269311064718163	K51_K54	Farm_Farm	F_F	Kenya_Kenya	within_site
0.102911306702776	0.662153012863913	0.234935680433311	K51_M01	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.107648725212465	0.60056657223796	0.291784702549575	K51_M02	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.102931596091205	0.708794788273616	0.188273615635179	K51_M03	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.0785123966942148	0.665289256198347	0.256198347107438	K51_M04	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.0725462304409673	0.630156472261735	0.297297297297297	K51_M05	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.0820512820512821	0.581684981684982	0.336263736263736	K51_M06	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.10446735395189	0.64192439862543	0.25360824742268	K51_M07	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.0961672473867596	0.632752613240418	0.271080139372822	K51_M08	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.0922865013774105	0.651515151515151	0.256198347107438	K51_M09	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.168810289389068	0.364951768488746	0.466237942122186	K51_M10	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.230077120822622	0.597686375321337	0.172236503856041	K51_M11	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.236861584011843	0.413027387120651	0.350111028867506	K51_M12	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
