Similarity	Repl	RichDiff	comb	landuse	site	country	relation
0.165680473372781	0.828402366863905	0.00591715976331361	K10_K53	Farm_Farm	D_F	Kenya_Kenya	diff_site_within_country
0.149532710280374	0.644859813084112	0.205607476635514	K10_K54	Farm_Farm	D_F	Kenya_Kenya	diff_site_within_country
0.0680851063829787	0.65531914893617	0.276595744680851	K10_M01	Farm_Natural	D_G	Kenya_Malawi	diff_site_diff_country
0.0513918629550322	0.676659528907923	0.271948608137045	K10_M02	Farm_Natural	D_G	Kenya_Malawi	diff_site_diff_country
0.0423280423280423	0.857142857142857	0.100529100529101	K10_M03	Farm_Natural	D_G	Kenya_Malawi	diff_site_diff_country
0.038781163434903	0.903047091412742	0.0581717451523546	K10_M04	Farm_Natural	D_G	Kenya_Malawi	diff_site_diff_country
0.0427807486631016	0.866310160427808	0.0909090909090909	K10_M05	Farm_Natural	D_G	Kenya_Malawi	diff_site_diff_country
0.0414507772020726	0.839378238341969	0.119170984455959	K10_M06	Farm_Natural	D_G	Kenya_Malawi	diff_site_diff_country
0.0491400491400491	0.786240786240786	0.164619164619165	K10_M07	Farm_Natural	D_G	Kenya_Malawi	diff_site_diff_country
0.0381861575178998	0.77326968973747	0.18854415274463	K10_M08	Farm_Natural	D_G	Kenya_Malawi	diff_site_diff_country
0.0373333333333333	0.869333333333333	0.0933333333333333	K10_M09	Farm_Natural	D_G	Kenya_Malawi	diff_site_diff_country
0.0674698795180723	0.751807228915663	0.180722891566265	K10_M10	Farm_Farm	D_G	Kenya_Malawi	diff_site_diff_country
0.0970873786407767	0.728155339805825	0.174757281553398	K10_M11	Farm_Farm	D_G	Kenya_Malawi	diff_site_diff_country
0.081145584725537	0.730310262529833	0.18854415274463	K10_M12	Farm_Farm	D_G	Kenya_Malawi	diff_site_diff_country
0.0990566037735849	0.702830188679245	0.19811320754717	K10_M13	Farm_Farm	D_G	Kenya_Malawi	diff_site_diff_country
0.0915331807780321	0.68649885583524	0.221967963386728	K10_M14	Farm_Farm	D_G	Kenya_Malawi	diff_site_diff_country
0.0941176470588235	0.705882352941177	0.2	K10_M15	Farm_Farm	D_G	Kenya_Malawi	diff_site_diff_country
0.108235294117647	0.691764705882353	0.2	K10_M16	Farm_Farm	D_G	Kenya_Malawi	diff_site_diff_country
0.08	0.72	0.2	K10_M17	Farm_Farm	D_G	Kenya_Malawi	diff_site_diff_country
0.118811881188119	0.722772277227723	0.158415841584158	K10_M18	Farm_Farm	D_G	Kenya_Malawi	diff_site_diff_country
0.0779816513761468	0.701834862385321	0.220183486238532	K10_M19	Farm_Natural	D_H	Kenya_Malawi	diff_site_diff_country
0.0700934579439252	0.724299065420561	0.205607476635514	K10_M20	Farm_Natural	D_H	Kenya_Malawi	diff_site_diff_country
0.0727272727272728	0.81038961038961	0.116883116883117	K10_M21	Farm_Natural	D_H	Kenya_Malawi	diff_site_diff_country
0.0496894409937888	0.65424430641822	0.296066252587992	K10_M22	Farm_Natural	D_H	Kenya_Malawi	diff_site_diff_country
0.0440097799511002	0.787286063569682	0.168704156479218	K10_M23	Farm_Natural	D_H	Kenya_Malawi	diff_site_diff_country
0.0435967302452316	0.88283378746594	0.0735694822888283	K10_M24	Farm_Natural	D_H	Kenya_Malawi	diff_site_diff_country
0.0740740740740741	0.781144781144781	0.144781144781145	K10_M25	Farm_Natural	D_H	Kenya_Malawi	diff_site_diff_country
0.0470588235294118	0.952941176470588	0	K10_M26	Farm_Natural	D_H	Kenya_Malawi	diff_site_diff_country
0.0263157894736842	0.855263157894737	0.118421052631579	K10_M27	Farm_Natural	D_H	Kenya_Malawi	diff_site_diff_country
0.0518731988472623	0.927953890489914	0.0201729106628242	K10_M28	Farm_Farm	D_H	Kenya_Malawi	diff_site_diff_country
0.0549199084668193	0.723112128146453	0.221967963386728	K10_M29	Farm_Farm	D_H	Kenya_Malawi	diff_site_diff_country
0.0754716981132075	0.641509433962264	0.283018867924528	K10_M30	Farm_Farm	D_H	Kenya_Malawi	diff_site_diff_country
0.08	0.675555555555556	0.244444444444444	K10_M31	Farm_Farm	D_H	Kenya_Malawi	diff_site_diff_country
0.0821917808219178	0.694063926940639	0.223744292237443	K10_M32	Farm_Farm	D_H	Kenya_Malawi	diff_site_diff_country
0.0780487804878048	0.751219512195122	0.170731707317073	K10_M33	Farm_Farm	D_H	Kenya_Malawi	diff_site_diff_country
0.0711111111111111	0.684444444444444	0.244444444444444	K10_M34	Farm_Farm	D_H	Kenya_Malawi	diff_site_diff_country
0.0714285714285714	0.6875	0.241071428571429	K10_M35	Farm_Farm	D_H	Kenya_Malawi	diff_site_diff_country
0.0980392156862745	0.735294117647059	0.166666666666667	K10_M36	Farm_Farm	D_H	Kenya_Malawi	diff_site_diff_country
0.4	0.589473684210526	0.0105263157894737	K11_K12	Farm_Farm	D_D	Kenya_Kenya	within_site
0.297482837528604	0.604118993135011	0.0983981693363844	K11_K13	Farm_Farm	D_D	Kenya_Kenya	within_site
0.324324324324324	0.673596673596674	0.00207900207900208	K11_K14	Farm_Farm	D_D	Kenya_Kenya	within_site
0.336283185840708	0.601769911504425	0.0619469026548673	K11_K15	Farm_Farm	D_D	Kenya_Kenya	within_site
0.336886993603412	0.639658848614073	0.023454157782516	K11_K16	Farm_Farm	D_D	Kenya_Kenya	within_site
0.327510917030568	0.624454148471616	0.0480349344978166	K11_K17	Farm_Farm	D_D	Kenya_Kenya	within_site
0.375565610859729	0.538461538461538	0.085972850678733	K11_K18	Farm_Farm	D_D	Kenya_Kenya	within_site
0.178030303030303	0.731060606060606	0.0909090909090909	K11_K19	Farm_Natural	D_E	Kenya_Kenya	diff_site_within_country
0.184426229508197	0.799180327868853	0.0163934426229508	K11_K20	Farm_Natural	D_E	Kenya_Kenya	diff_site_within_country
0.151291512915129	0.734317343173432	0.114391143911439	K11_K21	Farm_Natural	D_E	Kenya_Kenya	diff_site_within_country
